17824,B,study,264070,29,0.428,0.875,0.759,0.24,0.634,0.057,0.258,0.871,False,85.0
17825,Y,deep-house,82555,11,0.121,0.746,0.662,0.389,0.558,0.033,0.194,0.985,False,115.0
17826,C,idm,225821,62,0.22,0.499,0.545,0.176,0.196,0.49,0.157,0.043,False,79.0
17827,E,dancehall,249143,19,0.673,0.29,0.794,0.444,0.385,0.926,0.543,0.696,False,129.0
17828,Q,singer-songwriter,304704,45,0.663,0.96,0.144,0.929,0.807,0.197,0.076,0.562,False,96.0
17829,D,gospel,273331,73,0.482,0.391,0.239,0.356,0.434,0.305,0.843,0.164,False,123.0
17830,Q,punk,306709,66,0.565,0.831,0.69,0.804,0.38,0.347,0.752,0.4,False,134.0
17831,v,alt-rock,211236,66,0.14,0.129,0.711,0.434,0.399,0.857,0.697,0.228,False,79.0
17832,p,reggaeton,262146,63,0.424,0.496,0.185,0.833,0.986,0.683,0.703,0.035,False,121.0
17833,K,honky-tonk,319673,7,0.104,0.281,0.603,0.679,0.358,0.822,0.387,0.363,False,91.0
17834,h,gospel,81397,30,0.764,0.222,0.366,0.293,0.366,0.384,0.003,0.503,False,101.0
17835,Y,hard-rock,162429,52,0.719,0.194,0.553,0.574,0.875,0.609,0.952,0.06,True,83.0
17836,I,j-pop,207346,30,0.77,0.773,0.95,0.946,0.886,0.368,0.289,0.026,True,136.0
17837,S,turkish,280229,34,0.24,0.419,0.312,0.169,0.416,0.199,0.374,0.779,True,122.0
17838,F,grindcore,81439,33,0.807,0.462,0.042,0.65,0.434,0.825,0.378,0.972,False,77.0
17839,s,salsa,159900,1,0.083,0.277,0.076,0.685,0.599,0.735,0.749,0.1,True,103.0
17840,y,ska,192958,96,0.785,0.121,0.708,0.047,0.434,0.346,0.272,0.808,False,83.0
17841,F,happy,241306,30,0.328,0.371,0.037,0.84,0.867,0.212,0.61,0.328,False,88.0
17842,R,german,249760,33,0.006,0.188,0.771,0.528,0.855,0.654,0.971,0.029,False,77.0
17843,P,acoustic,140884,90,0.701,0.31,0.34,0.898,0.389,0.559,0.513,0.368,False,105.0
17844,i,black-metal,110297,37,0.528,0.221,0.321,0.312,0.106,0.736,0.435,0.874,False,83.0
17845,K,techno,279345,29,0.291,0.31,0.96,0.189,0.624,0.266,0.338,0.388,False,79.0
17846,K,comedy,168147,11,0.438,0.771,0.026,0.727,0.967,0.4,0.352,0.835,False,114.0
17847,x,heavy-metal,322675,7,0.983,0.578,0.77,0.386,0.238,0.867,0.086,0.303,False,71.0
17848,A,drum-and-bass,90897,52,0.464,0.195,0.791,0.015,0.671,0.507,0.986,0.793,False,75.0
17849,U,soul,151289,51,0.927,0.374,0.188,0.328,0.595,0.097,0.194,0.675,False,75.0
17850,v,jazz,77551,57,0.161,0.568,0.424,0.019,0.039,0.838,0.499,0.71,True,130.0
17851,N,turkish,100608,44,0.31,0.687,0.35,0.551,0.758,0.939,0.71,0.179,True,136.0
17852,T,dub,48100,84,0.203,0.554,0.825,0.774,0.462,0.028,0.389,0.981,False,89.0
17853,e,anime,213303,16,0.55,0.693,0.564,0.946,0.981,0.15,0.419,0.991,False,70.0
17854,M,german,317079,20,0.346,0.826,0.326,0.961,0.667,0.301,0.484,0.203,False,130.0
17855,m,hardstyle,205033,82,0.393,0.223,0.209,0.984,0.388,0.094,0.4,0.045,False,93.0
17856,V,singer-songwriter,30635,70,0.269,0.393,0.314,0.881,0.979,0.485,0.92,0.675,False,107.0
17857,L,tango,212914,24,0.715,0.913,0.618,0.893,0.842,0.17,0.709,0.286,False,113.0
17858,R,industrial,88773,2,0.565,0.861,0.887,0.49,0.361,0.504,0.317,0.278,False,105.0
17859,Z,emo,96236,78,0.396,0.417,0.227,0.018,0.775,0.04,0.047,0.885,True,71.0
17860,p,ska,202704,27,0.35,0.987,0.181,0.711,0.462,0.836,0.559,0.286,True,96.0
17861,Z,chicago-house,172232,52,0.053,0.903,0.483,0.913,0.377,0.502,0.804,0.648,True,72.0
17862,v,gospel,269931,51,0.957,0.913,0.333,0.14,0.189,0.596,0.89,0.747,False,111.0
17863,k,industrial,265015,40,0.71,0.624,0.642,0.645,0.018,0.458,0.37,0.887,False,75.0
17864,j,pop,73589,71,0.409,0.867,0.895,0.692,0.033,0.901,0.522,0.617,False,125.0
17865,N,classical,263738,64,0.845,0.185,0.162,0.25,0.333,0.793,0.265,0.302,False,112.0
17866,v,techno,160957,75,0.875,0.467,0.96,0.966,0.21,0.211,0.674,0.077,True,85.0
17867,J,club,192613,3,0.065,0.974,0.36,0.251,0.178,0.942,0.931,0.51,True,104.0
17868,m,electronic,147583,97,0.414,0.6,0.84,0.104,0.282,0.599,0.171,0.56,True,104.0
17869,k,grunge,312663,69,0.033,0.087,0.36,0.371,0.138,0.611,0.245,0.474,False,104.0
17870,y,funk,103305,4,0.955,0.11,0.356,0.25,0.219,0.094,0.642,0.936,False,140.0
17871,M,dancehall,240864,24,0.87,0.422,0.509,0.611,0.006,0.118,0.942,0.502,False,97.0
17872,y,black-metal,93269,6,0.708,0.33,0.98,0.577,0.652,0.317,0.979,0.287,False,84.0
17873,M,indian,177890,47,0.908,0.211,0.38,0.137,0.92,0.295,0.834,0.828,False,88.0
17874,x,minimal-techno,115256,69,0.637,0.829,0.193,0.74,0.757,0.133,0.222,0.343,False,76.0
17875,O,songwriter,184747,93,0.609,0.554,0.851,0.751,0.604,0.861,0.651,0.168,False,74.0
17876,f,hip-hop,296178,66,0.95,0.418,0.634,0.289,0.77,0.657,0.775,0.47,False,83.0
17877,H,j-dance,98152,88,0.312,0.818,0.078,0.627,0.752,0.419,0.74,0.322,False,74.0
17878,r,happy,313767,66,0.727,0.426,0.966,0.842,0.227,0.929,0.564,0.4,False,82.0
17879,R,french,59574,93,0.819,0.361,0.083,0.451,0.783,0.241,0.537,0.047,True,130.0
17880,W,samba,205088,72,0.093,0.802,0.44,0.207,0.558,0.59,0.334,0.798,False,107.0
17881,G,chicago-house,68437,34,0.248,0.98,0.325,0.956,0.542,0.389,0.367,0.627,False,101.0
17882,v,electro,305022,6,0.241,0.665,0.6,0.24,0.769,0.913,0.826,0.423,False,71.0
17883,M,ambient,286684,3,0.125,0.743,0.698,0.643,0.976,0.451,0.047,0.8,False,123.0
17884,k,industrial,139766,22,0.496,0.546,0.185,0.5,0.785,0.78,0.76,0.321,False,79.0
17885,x,deep-house,271363,11,0.973,0.977,0.472,0.259,0.532,0.838,0.043,0.674,False,133.0
17886,L,british,173617,11,0.192,0.599,0.634,0.387,0.136,0.726,0.406,0.862,False,126.0
17887,L,trance,248534,25,0.888,0.491,0.944,0.175,0.733,0.962,0.091,0.152,False,138.0
17888,g,new-age,76518,54,0.363,0.733,0.35,0.685,0.327,0.619,0.298,0.22,True,127.0
17889,Z,hip-hop,245411,39,0.313,0.174,0.985,0.402,0.558,0.122,0.755,0.52,False,77.0
17890,W,groove,76883,36,0.575,0.716,0.978,0.646,0.279,0.598,0.696,0.496,False,105.0
17891,B,german,191000,53,0.475,0.368,0.152,0.375,0.769,0.693,0.869,0.017,False,79.0
17892,k,ska,297500,83,0.071,0.738,0.921,0.308,0.716,0.356,0.795,0.725,False,100.0
17893,y,folk,223061,25,0.2,0.437,0.633,0.253,0.851,0.376,0.689,0.601,False,103.0
17894,F,ambient,308611,80,0.237,0.331,0.7,0.949,0.376,0.835,0.838,0.263,False,84.0
17895,Z,alt-rock,318590,57,0.451,0.198,0.619,0.413,0.562,0.359,0.042,0.324,False,127.0
17896,w,trip-hop,57724,40,0.633,0.422,0.476,0.175,0.311,0.805,0.739,0.589,False,81.0
17897,X,emo,205192,54,0.823,0.066,0.667,0.051,0.79,0.525,0.338,0.022,False,114.0
17898,X,heavy-metal,33873,89,0.309,0.866,0.944,0.428,0.487,0.774,0.403,0.329,False,72.0
17899,Y,disco,327156,31,0.208,0.131,0.27,0.306,0.372,0.525,0.332,0.652,False,90.0
17900,b,malay,141052,97,0.932,0.902,0.854,0.112,0.704,0.304,0.19,0.778,True,134.0
17901,E,metalcore,252190,40,0.176,0.827,0.836,0.306,0.795,0.556,0.654,0.025,True,86.0
17902,M,pop,97439,74,0.114,0.767,0.968,0.549,0.238,0.247,0.502,0.751,False,90.0
17903,S,mandopop,158102,91,0.644,0.859,0.635,0.551,0.691,0.087,0.767,0.892,True,72.0
17904,F,club,101203,30,0.026,0.945,0.831,0.951,0.319,0.692,0.898,0.361,False,115.0
17905,N,sad,93174,38,0.045,0.757,0.992,0.04,0.137,0.227,0.746,0.0,False,91.0
17906,T,reggae,159023,5,0.278,0.569,0.43,0.765,0.904,0.498,0.706,0.772,False,70.0
17907,K,party,41654,81,0.967,0.923,0.743,0.659,0.135,0.413,0.857,0.753,False,137.0
17908,w,study,246176,78,0.307,0.776,0.061,0.43,0.608,0.659,0.814,0.654,False,109.0
17909,u,punk-rock,131421,50,0.76,0.313,0.976,0.592,0.509,0.904,0.786,0.958,False,96.0
17910,w,sad,274156,77,0.134,0.662,0.83,0.885,0.951,0.252,0.961,0.328,False,92.0
17911,T,opera,256140,62,0.656,0.371,0.662,0.376,0.628,0.94,0.299,0.3,False,98.0
17912,l,french,239693,98,0.356,0.502,0.098,0.178,0.32,0.661,0.252,0.338,True,80.0
17913,B,happy,180997,47,0.501,0.833,0.501,0.033,0.495,0.787,0.822,0.465,False,113.0
17914,Y,indie-pop,132727,88,0.237,0.532,0.243,0.714,0.598,0.582,0.226,0.681,False,94.0
17915,A,indie-pop,284653,88,0.125,0.609,0.318,0.317,0.811,0.252,0.273,0.756,False,104.0
17916,Z,soul,36510,13,0.556,0.219,0.311,0.731,0.691,0.136,0.645,0.772,True,103.0
17917,w,emo,142747,31,0.064,0.076,0.338,0.633,0.344,0.472,0.716,0.707,False,127.0
17918,b,opera,254594,2,0.61,0.199,0.523,0.061,0.52,0.731,0.924,0.116,False,103.0
17919,c,pagode,226618,43,0.635,0.648,0.468,0.825,0.065,0.535,0.411,0.067,True,140.0
17920,D,k-pop,48500,87,0.981,0.484,0.253,0.606,0.088,0.295,0.217,0.228,False,137.0
17921,F,power-pop,191031,28,0.057,0.401,0.097,0.452,0.07,0.076,0.101,0.401,False,124.0
17922,K,grunge,277725,31,0.565,0.64,0.79,0.336,0.484,0.439,0.397,0.224,False,134.0
17923,p,classical,97633,66,0.685,0.079,0.445,0.015,0.577,0.411,0.893,0.214,True,79.0
17924,d,sertanejo,122469,78,0.274,0.016,0.975,0.147,0.787,0.067,0.613,0.921,False,135.0
17925,b,dancehall,282335,40,0.644,0.78,0.198,0.324,0.741,0.92,0.23,0.249,False,91.0
17926,g,reggaeton,146735,55,0.394,0.647,0.54,0.232,0.792,0.383,0.887,0.285,True,108.0
17927,F,r-n-b,248982,40,0.996,0.8,0.107,0.601,0.808,0.842,0.198,0.627,False,91.0
17928,F,rock,80967,98,0.872,0.999,0.528,0.786,0.857,0.208,0.871,0.408,False,117.0
17929,C,world-music,177208,75,0.494,0.348,0.368,0.34,0.178,0.444,0.394,0.887,False,100.0
17930,Y,electro,84003,60,0.465,0.868,0.359,0.887,0.47,0.436,0.245,0.029,False,93.0
17931,j,idm,126448,2,0.307,0.454,0.051,0.056,0.626,0.973,0.568,0.798,False,117.0
17932,U,acoustic,275103,58,0.02,0.058,0.398,0.546,0.892,0.944,0.792,0.736,False,112.0
17933,j,indie,214940,60,0.902,0.769,0.259,0.739,0.149,0.278,0.748,0.03,True,100.0
17934,w,detroit-techno,151483,5,0.213,0.855,0.093,0.69,0.576,0.868,0.038,0.78,False,71.0
17935,a,chill,208698,37,0.86,0.394,0.759,0.62,0.996,0.496,0.363,0.109,False,132.0
17936,X,power-pop,101968,64,0.183,0.074,0.393,0.745,0.034,0.141,0.552,0.861,True,88.0
17937,y,gospel,272268,19,0.393,0.037,0.263,0.153,0.706,0.832,0.242,0.935,False,120.0
17938,T,latin,104406,93,0.88,0.941,0.077,0.416,0.167,0.438,0.357,0.825,False,85.0
17939,x,chill,33071,78,0.669,0.711,0.206,0.5,0.93,0.502,0.688,0.167,False,81.0
17940,Q,deep-house,56480,37,0.43,0.5,0.578,0.334,0.219,0.661,0.21,0.557,False,100.0
17941,U,black-metal,299787,91,0.897,0.446,0.793,0.647,0.079,0.992,0.461,0.923,False,106.0
17942,M,punk,270375,3,0.003,0.744,0.358,0.637,0.185,0.946,0.492,0.775,False,84.0
17943,A,black-metal,261120,89,0.037,0.043,0.789,0.51,0.244,0.169,0.41,0.249,False,94.0
17944,h,trip-hop,200374,6,0.727,0.765,0.854,0.691,0.299,0.538,0.024,0.92,False,124.0
17945,g,folk,302513,24,0.653,0.125,0.105,0.512,0.917,0.888,0.726,0.5,False,91.0
17946,X,afrobeat,198139,66,0.463,0.598,0.248,0.539,0.829,0.016,0.367,0.623,False,138.0
17947,n,mpb,78399,97,0.218,0.088,0.872,0.358,0.354,0.291,0.272,0.19,False,76.0
17948,y,indie,41152,93,0.491,0.128,0.639,0.765,0.677,0.188,0.924,0.614,False,139.0
17949,z,disco,42626,77,0.648,0.725,0.676,0.867,0.977,0.911,0.308,0.738,True,131.0
17950,X,grindcore,255221,3,0.968,0.054,0.497,0.346,0.595,0.574,0.163,0.135,False,87.0
17951,M,world-music,253998,95,0.351,0.962,0.237,0.045,0.462,0.671,0.206,0.335,False,116.0
17952,l,sad,220736,17,0.508,0.214,0.067,0.65,0.492,0.773,0.018,0.67,True,108.0
17953,G,pop-film,254440,30,0.671,0.19,0.198,0.171,0.548,0.34,0.998,0.986,True,78.0
17954,g,j-pop,32637,57,0.745,0.23,0.241,0.352,0.658,0.614,0.746,0.283,False,81.0
17955,S,samba,67586,74,0.347,0.747,0.92,0.478,0.761,0.635,0.484,0.395,False,82.0
17956,P,black-metal,114479,76,0.525,0.763,0.022,0.693,0.314,0.078,0.001,0.123,False,137.0
17957,b,k-pop,287799,93,0.187,0.663,0.446,0.957,0.333,0.985,0.169,0.48,False,96.0
17958,z,british,177338,9,0.29,0.965,0.467,0.199,0.885,0.931,0.293,0.423,False,82.0
17959,u,house,320216,45,0.27,0.1,0.74,0.07,0.951,0.452,0.406,0.223,False,76.0
17960,X,synth-pop,285223,36,0.984,0.623,0.32,0.935,0.849,0.72,0.873,0.998,False,111.0
17961,w,metalcore,188469,69,0.641,0.066,0.478,0.362,0.346,0.124,0.368,0.704,False,79.0
17962,E,tango,121207,81,0.819,0.566,0.197,0.482,0.036,0.945,0.502,0.941,False,118.0
17963,z,forro,200687,4,0.023,0.763,0.273,0.077,0.742,0.753,0.366,0.334,True,85.0
17964,b,drum-and-bass,188563,80,0.712,0.832,0.816,0.975,0.444,0.124,0.849,0.062,False,135.0
17965,y,j-dance,66996,9,0.557,0.955,0.208,0.284,0.16,0.42,0.722,0.2,False,117.0
17966,H,comedy,147727,18,0.641,0.851,0.481,0.145,0.336,0.415,0.4,0.933,False,124.0
17967,L,singer-songwriter,94739,13,0.398,0.113,0.32,0.532,0.121,0.604,0.145,0.449,True,103.0
17968,a,ska,322917,80,0.472,0.159,0.279,0.966,0.134,0.348,0.023,0.487,False,124.0
17969,J,chill,229783,77,0.247,0.631,0.046,0.156,0.322,0.406,0.113,0.817,False,105.0
17970,m,indie,267386,59,0.492,0.142,0.151,0.722,0.056,0.882,0.146,0.419,False,130.0
17971,P,j-pop,221233,70,0.699,0.716,0.142,0.024,0.301,0.834,0.852,0.929,True,107.0
17972,I,salsa,179173,90,0.707,0.333,0.446,0.435,0.124,0.916,0.684,0.459,False,103.0
17973,q,synth-pop,193300,23,0.395,0.997,0.111,0.722,0.306,0.55,0.015,0.644,False,96.0
17974,H,salsa,324720,6,0.697,0.268,0.088,0.615,0.26,0.878,0.608,0.016,False,109.0
17975,t,piano,166437,41,0.632,0.412,0.182,0.464,0.084,0.128,0.961,0.98,False,101.0
17976,G,j-pop,36669,74,0.074,0.643,0.306,0.546,0.309,0.065,0.187,0.349,False,128.0
17977,h,cantopop,290739,14,0.486,0.053,0.46,0.031,0.382,0.618,0.816,0.43,False,76.0
17978,m,black-metal,247410,13,0.62,0.249,0.665,0.821,0.81,0.85,0.666,0.711,False,77.0
17979,R,psych-rock,141409,51,0.712,0.73,0.715,0.426,0.445,0.534,0.519,0.898,False,107.0
17980,n,detroit-techno,129183,33,0.443,0.738,0.111,0.481,0.598,0.965,0.189,0.983,False,97.0
17981,u,rock-n-roll,158478,34,0.187,0.362,0.229,0.755,0.343,0.856,0.392,0.868,True,88.0
17982,L,latin,60115,88,0.546,0.544,0.389,0.921,0.001,0.789,0.078,0.543,False,100.0
17983,i,power-pop,208967,48,0.456,0.026,0.475,0.871,0.121,0.48,0.389,0.32,False,133.0
17984,l,house,43101,46,0.336,0.194,0.952,0.688,0.126,0.095,0.609,0.023,False,91.0
17985,G,study,294567,21,0.173,0.042,0.749,0.426,0.675,0.516,0.396,0.343,False,135.0
17986,E,heavy-metal,31464,92,0.54,0.639,0.372,0.223,0.547,0.028,0.931,0.364,False,112.0
17987,K,breakbeat,58814,89,0.427,0.495,0.045,0.476,0.705,0.925,0.408,0.186,True,137.0
17988,F,new-age,222281,36,0.106,0.422,0.614,0.218,0.77,0.063,0.671,0.793,False,77.0
17989,v,guitar,171324,47,0.856,0.09,0.135,0.88,0.737,0.873,0.718,0.131,True,130.0
17990,h,grindcore,267221,97,0.588,0.553,0.57,0.121,0.135,0.809,0.913,0.349,True,97.0
17991,N,children,301402,17,0.324,0.456,0.383,0.656,0.218,0.778,0.867,0.111,False,85.0
17992,c,afrobeat,145981,53,0.411,0.568,0.401,0.098,0.565,0.73,0.944,0.913,False,122.0
17993,d,ambient,141030,83,0.649,0.704,0.172,0.108,0.87,0.422,0.846,0.905,False,124.0
17994,l,sad,274448,22,0.99,0.671,0.741,0.466,0.575,0.437,0.932,0.733,False,105.0
17995,Q,singer-songwriter,296022,57,0.892,0.069,0.028,0.774,0.843,0.841,0.887,0.953,True,123.0
17996,R,reggaeton,64823,57,0.778,0.702,0.804,0.071,0.444,0.244,0.678,0.538,False,106.0
17997,p,british,236269,70,0.966,0.325,0.055,0.336,0.031,0.769,0.486,0.485,True,126.0
17998,c,j-idol,268844,62,0.643,0.834,0.788,0.664,0.87,0.339,0.488,0.78,False,92.0
17999,o,turkish,256825,59,0.802,0.926,0.079,0.311,0.873,0.598,0.0,0.13,False,100.0
18000,A,goth,296694,56,0.437,0.671,0.611,0.367,0.248,0.285,0.326,0.499,False,122.0
18001,e,mandopop,176814,52,0.194,0.855,0.393,0.037,0.806,0.493,0.839,0.775,False,126.0
18002,O,indie,318071,97,0.194,0.885,0.98,0.306,0.513,0.575,0.882,0.16,False,78.0
18003,o,funk,226163,3,0.276,0.073,0.587,0.694,0.674,0.433,0.015,0.196,False,86.0
18004,c,deep-house,60458,35,0.304,0.919,0.037,0.439,0.795,0.161,0.881,0.366,False,87.0
18005,x,hard-rock,125008,80,0.627,0.94,0.787,0.024,0.297,0.793,0.106,0.331,False,103.0
18006,l,grindcore,53029,28,0.722,0.029,0.78,0.624,0.481,0.362,0.316,0.639,False,72.0
18007,A,punk,234116,25,0.843,0.786,0.739,0.887,0.667,0.934,0.817,0.036,False,134.0
18008,T,power-pop,110946,54,0.717,0.486,0.129,0.182,0.981,0.086,0.409,0.067,False,84.0
18009,j,romance,168492,63,0.6,0.5,0.152,0.009,0.92,0.418,0.876,0.807,False,134.0
18010,a,blues,299861,19,0.774,0.16,0.307,0.896,0.166,0.732,0.021,0.58,True,140.0
18011,F,edm,175310,99,0.338,0.924,0.336,0.154,0.179,0.228,0.194,0.607,False,75.0
18012,D,pop,115087,40,0.655,0.496,0.987,0.525,0.348,0.744,0.478,0.467,False,96.0
18013,X,hard-rock,43144,45,0.783,0.907,0.877,0.73,0.815,0.499,0.083,0.339,False,127.0
18014,D,drum-and-bass,167655,25,0.104,0.117,0.377,0.598,0.523,0.611,0.029,0.145,False,78.0
18015,l,j-rock,48613,6,0.407,0.135,0.101,0.499,0.132,0.527,0.655,0.953,True,129.0
18016,b,death-metal,237686,29,0.209,0.133,0.523,0.011,0.688,0.73,0.573,0.991,False,85.0
18017,p,swedish,310481,83,0.13,0.875,0.334,0.892,0.746,0.348,0.535,0.995,False,127.0
18018,i,sertanejo,328004,91,0.521,0.249,0.655,0.607,0.569,0.96,0.482,0.333,False,130.0
18019,a,romance,151524,14,0.128,0.15,0.351,0.609,0.955,0.123,0.621,0.923,False,133.0
18020,d,comedy,220302,14,0.018,0.845,0.393,0.086,0.811,0.259,0.509,0.157,True,131.0
18021,B,metalcore,265961,22,0.28,0.542,0.133,0.304,0.903,0.567,0.274,0.992,True,71.0
18022,z,indie,93812,60,0.738,0.977,0.737,0.946,0.194,0.017,0.755,0.326,False,82.0
18023,T,comedy,192927,75,0.178,0.099,0.617,0.967,0.14,0.436,0.965,0.036,False,133.0
18024,V,dance,36917,1,0.282,0.052,0.833,0.58,0.01,0.101,0.28,0.171,False,107.0
18025,I,turkish,301204,35,0.503,0.412,0.855,0.82,0.725,0.113,0.742,0.517,False,83.0
18026,u,tango,138516,35,0.572,0.128,0.008,0.768,0.145,0.28,0.151,0.597,False,134.0
18027,H,country,53878,94,0.221,0.677,0.828,0.038,0.618,0.281,0.385,0.175,False,113.0
18028,m,comedy,80151,73,0.678,0.043,0.952,0.269,0.407,0.355,0.311,0.891,False,134.0
18029,L,club,103672,90,0.174,0.912,0.263,0.946,0.134,0.84,0.304,0.824,False,95.0
18030,f,mandopop,234801,1,0.014,0.229,0.936,0.905,0.987,0.162,0.146,0.416,False,130.0
18031,p,death-metal,212899,3,0.879,0.218,0.389,0.551,0.703,0.599,0.705,0.094,False,83.0
18032,u,electronic,292373,11,0.929,0.594,0.863,0.548,0.32,0.989,0.44,0.352,False,117.0
18033,Y,reggae,150474,43,0.159,0.759,0.831,0.584,0.686,0.16,0.049,0.724,True,126.0
18034,i,turkish,180263,88,0.056,0.874,0.748,0.548,0.879,0.314,0.007,0.718,True,86.0
18035,a,honky-tonk,115261,74,0.471,0.716,0.438,0.063,0.008,0.045,0.983,0.727,True,77.0
18036,E,psych-rock,244234,78,0.575,0.277,0.584,0.805,0.304,0.317,0.378,0.226,True,124.0
18037,a,folk,276081,77,0.99,0.732,0.608,0.998,0.35,0.367,0.697,0.831,False,93.0
18038,p,study,42119,15,0.442,0.959,0.786,0.655,0.71,0.858,0.326,0.659,False,103.0
18039,n,edm,276500,7,0.713,0.273,0.363,0.432,0.363,0.31,0.042,0.647,True,136.0
18040,P,rockabilly,198057,43,0.446,0.301,0.327,0.694,0.798,0.415,0.07,0.349,False,102.0
18041,m,singer-songwriter,280902,55,0.4,0.955,0.7,0.379,0.343,0.037,0.474,0.535,False,79.0
18042,X,idm,74716,40,0.584,0.575,0.333,0.844,0.225,0.278,0.992,0.087,False,79.0
18043,s,pop,181473,90,0.693,0.544,0.975,0.591,0.826,0.126,0.525,0.117,False,135.0
18044,P,disco,258187,40,0.627,0.431,0.723,0.203,0.973,0.84,0.23,0.498,True,77.0
18045,E,synth-pop,192026,53,0.773,0.67,0.579,0.773,0.267,0.061,0.991,0.188,True,70.0
18046,z,grindcore,201788,69,0.706,0.94,0.184,0.847,0.538,0.545,0.672,0.942,False,89.0
18047,r,malay,310967,72,0.056,0.161,0.134,0.119,0.406,0.007,0.928,0.283,True,76.0
18048,I,r-n-b,142032,69,0.999,0.581,0.206,0.211,0.658,0.705,0.996,0.786,False,121.0
18049,A,turkish,70144,69,0.361,0.194,0.446,0.2,1.0,0.44,0.191,0.924,False,110.0
18050,T,hardcore,250389,19,0.63,0.615,0.789,0.476,0.403,0.675,0.353,0.946,False,132.0
18051,k,singer-songwriter,88313,4,0.114,0.333,0.824,0.404,0.599,0.775,0.517,0.851,False,80.0
18052,C,chill,327600,99,0.823,0.968,0.644,0.514,0.785,0.302,0.177,0.017,False,98.0
18053,B,death-metal,319014,28,0.982,0.528,0.645,0.548,0.257,0.222,0.316,0.032,False,121.0
18054,k,afrobeat,285342,45,0.397,0.034,0.169,0.788,0.782,0.528,0.143,0.377,False,92.0
18055,e,tango,244012,26,0.436,0.436,0.15,0.195,0.908,0.337,0.649,0.302,False,76.0
18056,m,minimal-techno,325196,71,0.223,0.798,0.094,0.938,0.695,0.569,0.379,0.416,False,87.0
18057,R,chicago-house,326344,40,0.189,0.58,0.036,0.374,0.938,0.184,0.567,0.351,True,140.0
18058,r,j-idol,32111,69,0.578,0.354,0.003,0.519,0.731,0.665,0.361,0.207,False,100.0
18059,j,soul,191961,82,0.085,0.429,0.005,0.821,0.854,0.196,0.643,0.394,False,120.0
18060,U,alternative,130396,97,0.523,0.238,0.42,0.784,0.695,0.58,0.831,0.717,True,81.0
18061,g,show-tunes,81168,74,0.317,0.973,0.334,0.223,0.812,0.629,0.559,0.447,False,121.0
18062,Y,world-music,170860,9,0.322,0.888,0.227,0.902,0.06,0.694,0.346,0.27,True,80.0
18063,g,j-dance,156258,11,0.672,0.226,0.047,0.799,0.663,0.408,0.693,0.14,False,78.0
18064,U,malay,50140,83,0.757,0.572,0.317,0.637,0.22,0.931,0.842,0.802,False,135.0
18065,U,hardstyle,34070,0,0.369,0.852,0.637,0.063,0.593,0.716,0.969,0.789,False,119.0
18066,U,dubstep,248920,41,0.309,0.322,0.747,0.008,0.905,0.824,0.897,0.588,False,137.0
18067,x,trance,140873,42,0.446,0.501,0.858,0.823,0.615,0.169,0.203,0.574,False,112.0
18068,g,piano,56723,86,0.349,0.598,0.89,0.931,0.274,0.841,0.527,0.789,False,128.0
18069,t,black-metal,292271,23,0.001,0.542,0.664,0.858,0.474,0.737,0.007,0.52,False,120.0
18070,i,country,306401,24,0.398,0.852,0.194,0.042,0.544,0.253,0.96,0.963,False,77.0
18071,K,alt-rock,144605,24,0.628,0.383,0.807,0.277,0.883,0.359,0.328,0.408,False,82.0
18072,h,bluegrass,133085,88,0.739,0.833,0.082,0.334,0.23,0.197,0.932,0.358,False,124.0
18073,O,power-pop,146593,75,0.508,0.237,0.434,0.111,0.636,0.519,0.748,0.037,True,80.0
18074,e,idm,275652,59,0.69,0.194,0.888,0.456,0.56,0.937,0.919,0.12,False,77.0
18075,P,indie-pop,33516,84,0.763,0.19,0.741,0.519,0.523,0.416,0.688,0.445,False,105.0
18076,K,chill,196490,48,0.144,0.698,0.868,0.273,0.625,0.214,0.324,0.172,False,74.0
18077,l,reggae,319375,42,0.223,0.74,0.987,0.095,0.56,0.884,0.18,0.304,False,75.0
18078,m,hardcore,93514,8,0.434,0.17,0.064,0.021,0.127,0.921,0.581,0.146,False,121.0
18079,N,dubstep,257998,52,0.106,0.168,0.541,0.854,0.619,0.413,0.377,0.684,False,104.0
18080,L,disney,302743,62,0.833,0.678,0.544,0.025,0.196,0.11,0.333,0.91,False,87.0
18081,B,piano,42799,59,0.873,0.628,0.443,0.48,0.766,0.002,0.512,0.825,False,135.0
18082,y,happy,229118,94,0.909,0.787,0.139,0.478,0.222,0.256,0.769,0.957,True,115.0
18083,s,hip-hop,68230,47,0.48,0.021,0.23,0.893,0.972,0.649,0.936,0.904,False,95.0
18084,S,swedish,164851,89,0.896,0.356,0.177,0.33,0.997,0.626,0.674,0.629,False,89.0
18085,R,latin,47829,99,0.073,0.642,0.307,0.427,0.208,0.265,0.981,0.512,True,140.0
18086,x,synth-pop,192322,15,0.325,0.713,0.447,0.404,0.388,0.744,0.432,0.153,True,118.0
18087,W,punk-rock,138731,26,0.61,0.452,0.869,0.069,0.325,0.221,0.597,0.812,False,117.0
18088,R,pagode,291306,46,0.223,0.827,0.644,0.434,0.753,0.558,0.31,0.096,False,80.0
18089,D,trance,73557,31,0.241,0.034,0.223,0.163,0.81,0.169,0.466,0.064,False,91.0
18090,s,british,155976,53,0.168,0.274,0.484,0.394,0.451,0.118,0.438,0.884,True,89.0
