,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
11691,5KsFfEXWbddaODkBr4Er3D,Eric Burdon,Apex - The Complete Fantasy Playlist,We Gotta Get Out Of This Place,0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,british
11692,1efXqlqA5jfPVZM0zCTBKY,Eric Burdon,Synchronic The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
11693,7aLVYBUwcDsd1XBNrBj4ko,Eric Burdon,Love Between Fairy And Devil The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
11694,0T2py5PXPCXu7DmJpKzbNf,Eric Burdon,Remnant From The Ashes The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
11695,0ObYro4HQ2PIGdQ2DMQmeZ,Eric Burdon,Biomutant Martial Combat The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
11696,2GKvSb11LvOsZWkuSqlhqe,Eric Burdon,East New York The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
11697,2sl3IH88HXKZtimRoW4oVb,Eric Burdon,Treasures Of The Aegean The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
11698,7LFjR00hYqMp5TzC4Y8ghA,Eric Burdon,Heliborne The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
11699,1yoMdigYCXY5UrhTbGNEJp,Eric Burdon,Disciples Liberation The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
11700,7FsuPpJmzsdeB40Q4Nnaq5,John Powell,Ice Age: The Meltdown (Original Motion Picture Soundtrack),"Goodnight Sweet Possums - From ""Ice Age The Meltdown""",55,48466,False,0.161,0.0459,6,-29.584,0,0.0372,0.678,0.00584,0.148,0.152,70.074,3,british
11701,0jGVEPscW8KmqktoHqv2Pa,Simply Red,Sunrise European Single,Sunrise,57,200173,False,0.788,0.728,5,-5.123,0,0.0295,0.00325,0.23,0.0979,0.936,105.983,4,british
11702,2LUTN2pDXUplYlc7WjE1Mm,Michael Kiwanuka;Tom Misch,Money,Money (with Tom Misch),57,291568,False,0.774,0.419,4,-9.649,0,0.0758,0.539,0.0698,0.029,0.644,118.008,4,british
11703,47aMbtetHwI7tLR9Z7iec7,Clint Mansell;Kronos Quartet,Requiem for a Dream / OST,Summer Overture,44,155266,False,0.43,0.232,5,-13.059,1,0.0399,0.93,0.872,0.122,0.0424,66.953,4,british
11704,6IGykDZjjxbKwliRT37omm,Penny Jayne Black,Early Works,Fire in My Belly,28,166944,False,0.594,0.67,2,-5.501,0,0.0261,0.0855,0.0,0.359,0.424,87.041,4,british
11705,7CcxUVbQ5QRwuKGwKk6nG4,YUNGBLUD,13 Reasons Why (Season 2),Tin Pan Boy,33,191893,False,0.386,0.749,2,-6.734,1,0.115,1.92e-05,6.98e-06,0.334,0.517,184.092,4,british
11706,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Keep On Movin',Back To Life,66,228266,False,0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,4,british
11707,1QQiyD0aFC9h0UrNBdm1yX,Sam Brown;Pete Brown,Stop!,Stop,39,295906,False,0.326,0.3,9,-13.671,1,0.0454,0.443,0.0,0.139,0.391,185.63,3,british
11708,2ux2dwUgqfj1EKRp963HEW,Adele,Rolling in the Deep,Rolling in the Deep - Acapella,49,236777,False,0.736,0.142,7,-16.603,0,0.0385,0.771,0.0,0.0735,0.476,105.034,4,british
11709,3M01ewRy7GgG7JkSjy9EqN,YUNGBLUD,YUNGBLUD,Mad,56,145488,False,0.453,0.878,7,-4.414,1,0.0898,0.00515,0.0,0.434,0.635,168.043,4,british
11710,7pFBMeAmuOT7xMeV1HAk5p,Gary Moore,Ballads & Blues 1982-1994,One Day,51,240440,False,0.407,0.508,9,-9.213,0,0.0324,0.478,1.41e-06,0.18,0.459,79.583,4,british
11711,1GNBUGLY90p5vP6z1eEA7k,Billie Marten,Writing of Blues and Yellows (Deluxe Version),Milk & Honey,52,238653,False,0.291,0.563,11,-9.12,0,0.0455,0.678,0.00431,0.11,0.457,81.467,4,british
11712,6cMa0G311OqrInQCboBJuI,Peppa Pig,Peppa's Club,Peppa's Club,44,218839,False,0.882,0.731,0,-8.118,1,0.0712,0.209,0.0,0.0871,0.963,127.013,4,british
11713,4T8FoNHY3UZSYgOV76ueVU,Allman Brown,1000 Years,Ancient Light,41,244900,False,0.435,0.208,1,-15.75,0,0.0558,0.647,0.000921,0.147,0.189,69.027,4,british
11714,0LbK1bodGLc9xmV1cS9jvL,Amy Winehouse,Lioness: Hidden Treasures,Will You Still Love Me Tomorrow? - 2011,61,262813,False,0.587,0.624,0,-4.657,1,0.025,0.161,0.000191,0.118,0.251,93.428,4,british
11715,6PN51jW5TJ4XOFMO41lc6h,Paolo Nutini,Caustic Love,Better Man,56,329046,False,0.556,0.434,7,-9.548,1,0.0363,0.407,0.00545,0.104,0.505,147.507,4,british
11716,6MOEQCtAWNSCmvg3SFKF5y,Donovan,Sunshine Superman,Season of the Witch,65,293933,False,0.516,0.513,2,-10.762,1,0.0288,0.159,0.00957,0.0612,0.694,99.735,4,british
11717,5FnpXVgDOk2sLT58qM22Of,The Beatles,The Beatles (Remastered),Julia - Remastered 2009,54,176666,False,0.512,0.0953,2,-16.082,1,0.0304,0.828,0.000268,0.117,0.193,134.706,4,british
11718,4M4Q3JLsUbyTkd5WHty1WB,The Rolling Stones,Hot Rocks (1964-1971),Wild Horses,55,342586,False,0.435,0.295,7,-9.773,1,0.0264,0.774,0.0247,0.0769,0.15,141.293,4,british
11719,4WXFhx6KBccTsCbGU415Sq,Peppa Pig,Bestest Daddy In The World,Bestest Daddy In The World,44,199201,False,0.693,0.625,0,-7.489,1,0.0671,0.418,0.0,0.332,0.78,175.815,4,british
11720,4Tpne06GcOdTNpWx9EHMcm,Peppa Pig,Feeling Calm,Feeling Calm,34,229467,False,0.607,0.16,3,-13.149,1,0.0383,0.905,1.52e-05,0.109,0.351,88.994,4,british
11721,53xdABEP9hyvBwvuXpzeXG,Henry Jackman,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),The Winter Soldier,42,384666,False,0.252,0.378,1,-15.31,1,0.0393,0.00405,0.939,0.469,0.0351,114.955,4,british
11722,2ub6QpT59Ho6dqQWpp30I2,Henry Jackman,X-MEN: FIRST CLASS,Magneto,41,112760,False,0.52,0.803,8,-8.512,1,0.0806,0.17,0.857,0.0888,0.054,84.978,4,british
11723,3aLq93pLZHx25jcFhfbEee,Michael Kiwanuka,KIWANUKA,Solid Ground,54,233053,False,0.398,0.176,2,-8.68,0,0.0311,0.743,0.00509,0.118,0.0691,139.941,4,british
11724,33Z21GrqIGKlxF7hrz9bLd,YUNGBLUD,YUNGBLUD,Don't Feel Like Feeling Sad Today,56,116483,False,0.531,0.904,0,-3.928,1,0.0447,0.00112,0.0,0.0704,0.597,94.976,3,british
11725,5P1tKRDdj7gJEFuqtKYJPA,Alvin Lee,The Anthology,The Bluest Blues,40,446240,False,0.299,0.478,9,-6.205,0,0.0268,0.501,0.293,0.0781,0.239,149.748,4,british
11726,3gwRWIbr5ycEVLIAXrWaw7,The Beatles,Let It Be (Remastered),I've Got A Feeling - Remastered 2009,57,217560,False,0.44,0.609,2,-8.824,1,0.0358,0.0715,0.0,0.582,0.364,165.156,4,british
11727,00oZhqZIQfL9P5CjOP6JsO,The Beatles,Revolver (Remastered),Tomorrow Never Knows - Remastered 2009,57,179546,False,0.38,0.829,5,-6.105,1,0.0405,8.4e-05,0.00208,0.342,0.0534,125.887,4,british
11728,2pAkvdCFORWTiFJHVjojdC,Paloma Faith,Do You Want the Truth or Something Beautiful?,Upside Down,56,189186,False,0.618,0.842,9,-4.384,0,0.0772,0.0452,0.000216,0.0737,0.734,175.989,4,british
11729,4JhlWABoffwIe4biDhnwoK,DragonForce,Sonic Firestorm,Soldiers Of The Wastelands,52,587160,False,0.164,0.955,11,-6.34,0,0.125,5.33e-05,0.00189,0.071,0.146,199.955,4,british
11730,6hRSA7yZ3TZCCd8W77UmBB,Adele;The Raconteurs,19,Many Shades Of Black - Performed by The Raconteurs and Adele,52,268093,False,0.409,0.71,7,-4.918,0,0.0325,0.00323,0.0,0.116,0.438,95.248,3,british
11731,6okQlv5v9VaJEzoxBUAx4S,Alexi Murdoch,Four Songs,Song For You,51,257160,False,0.501,0.104,4,-25.111,1,0.0355,0.872,0.00298,0.116,0.302,154.798,4,british
11732,7zGyIkunvMO11FByE93lzZ,Nick Mulvey,Wake Up Now,Mountain To Move,60,236280,False,0.662,0.947,7,-6.409,1,0.0517,0.431,0.007,0.0974,0.31,110.006,4,british
11733,2pxCOdnHEZZ3A1XRNxjc1v,Amy Winehouse,Back To Black (Deluxe Edition),Wake Up Alone,62,222000,False,0.583,0.271,11,-15.866,0,0.0299,0.545,0.0,0.148,0.235,102.678,3,british
11734,4DAxxBU8fQ4uDE2Zc3yz6c,Gabrielle,Now And Always: 20 Years Of Dreaming,Rise,30,218813,False,0.554,0.484,8,-9.456,1,0.0253,0.342,1.67e-05,0.0909,0.606,144.737,4,british
11735,6EHuOufBeL6vk3TvVJB5qo,The Beatles,Please Please Me (Remastered),Please Please Me - Remastered 2009,58,120853,False,0.527,0.48,4,-9.61,1,0.028,0.334,0.0,0.0702,0.706,139.388,4,british
11736,5FKkbyGm42hw1y08l2knlO,The Rolling Stones,Hot Rocks (1964-1971),(I Can't Get No) Satisfaction - Mono Version,59,222746,False,0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,4,british
11737,6CERnOgKD8hnJLoSj9Pvwd,Finley Quaye,Essential - Chill Out,Even After All,28,234466,False,0.782,0.264,9,-14.175,1,0.133,0.557,0.0545,0.101,0.419,94.074,4,british
11738,7eiNxeOC8dvYAJWgTOu6xn,Yusuf / Cat Stevens,Buddha And The Chocolate Box,Oh Very Young,59,156773,False,0.728,0.413,9,-11.188,1,0.0372,0.696,0.000398,0.0861,0.655,111.038,4,british
11739,6vUssnJuFxgw1EFG717Kd5,The Zombies,Odessey & Oracle_ 30th Anniversary Edition,This Will Be Our Year [Mono],45,129160,False,0.4,0.516,9,-9.317,1,0.0316,0.779,2.38e-05,0.204,0.522,145.544,3,british
11740,0sZy1HE2aGBQABHfVRQ4jB,The Shadows,Another String of Hot Hits (And More!),Apache,57,174186,False,0.595,0.451,9,-12.987,0,0.0288,0.0106,0.929,0.0962,0.779,133.671,4,british
11741,3fnPv1LRMxENr63afVhaz1,The Rolling Stones,Honky Tonk Women / You Can't Always Get What You Want,Honky Tonk Women,64,182706,False,0.56,0.721,7,-6.669,1,0.0629,0.225,0.0339,0.0453,0.966,119.285,4,british
11742,3giA44zxPL9lXeYhzdcMpX,Gary Moore,Still Got The Blues,Walking By Myself,57,175866,False,0.531,0.51,4,-13.928,1,0.0481,0.178,8.7e-05,0.282,0.8,128.427,4,british
11743,4VByVyWcvq1163fes1cfFQ,Status Quo,Just Supposin' (Deluxe),What You're Proposing,31,258000,False,0.464,0.774,1,-6.283,1,0.034,0.0364,4.64e-06,0.117,0.54,176.899,4,british
11744,309VjyrEiYNIa30wxtNuaW,Hell Is For Heroes,Punk Rock Hits,I Can Climb Mountains,29,200600,True,0.39,0.957,2,-4.393,1,0.0813,0.00217,0.000221,0.0931,0.3,87.046,4,british
11745,7Kz6rjH1WcXbmWSMCVHMqv,The Rolling Stones,The Rolling Stones In Mono (Remastered 2016),Midnight Rambler - Mono,29,412640,False,0.497,0.649,4,-10.09,1,0.0741,0.701,1.33e-05,0.138,0.52,128.248,4,british
11746,5776PanLfe9zLJMhDbMBgW,Gerald Finzi;Amy Dickson;Aurora Orchestra;Nicholas Collon,Introit: The Music of Gerald Finzi,"Lo, the full, final sacrifice, Op. 26: Amen - Instrumental",55,160240,False,0.198,0.0899,4,-25.087,1,0.0448,0.949,0.924,0.15,0.0711,111.868,4,british
11747,1TqK433GmmiRzqoB69ivho,Sandie Shaw,(60's) Sixties Collected Volume 2,Long Live Love - Remastered 2004,0,162133,False,0.536,0.469,0,-8.759,1,0.0571,0.599,0.0,0.237,0.898,151.58,4,british
11748,34Nc86qo5wreXTDX496TRB,The Walker Brothers,(60's) Sixties Collected Volume 2,Make It Easy On Yourself,0,191986,False,0.384,0.503,9,-8.917,1,0.0306,0.072,0.000307,0.261,0.441,81.736,4,british
11749,5XTOStweq2Z2q0xoX8lzfw,The Fortunes,REGNIG DAG,Here Comes That Rainy Day Feeling Again,0,172533,False,0.728,0.695,2,-9.058,0,0.0391,0.519,0.0,0.124,0.836,120.932,4,british
11750,4wuKfMYt9XIDiGCIfloBRR,Jessie Ware,Me Before You (Original Motion Picture Soundtrack),"Till The End - From ""Me Before You""",46,180560,False,0.662,0.395,4,-10.694,1,0.0593,0.766,0.00594,0.125,0.534,73.012,4,british
11751,7zbNyCtgNRmJ1BdiaMsqEy,Craig David;Galantis;Mike Brainchild,DNA (Part 2),DNA (Part 2),17,232000,False,0.685,0.736,11,-2.465,1,0.0377,0.013,0.0,0.191,0.39,119.969,4,british
11752,7yxwAEwY9LD120AcB4nGJx,Craig David,The Story Goes...,Don't Love You No More (I'm Sorry),59,243986,False,0.636,0.558,7,-7.076,1,0.0245,0.462,0.0,0.062,0.572,100.113,4,british
11753,0AnsIh2o4sa9p8pHJOi9oI,Ilan Eshkeri,Ghost of Tsushima (Music from the Video Game),The Way of the Ghost,47,254880,False,0.171,0.162,7,-15.387,0,0.0432,0.709,0.921,0.149,0.0368,114.473,4,british
11754,1L5tZi0izXsi5Kk5OJf4W0,Amy Winehouse,Back To Black,Rehab,64,213760,False,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,4,british
11755,33HrnfzEPWyEtRw70R44jg,Henry Jackman,The Falcon and the Winter Soldier: Vol. 1 (Episodes 1-3) [Original Soundtrack],Louisiana Hero,38,134149,False,0.53,0.455,7,-14.149,1,0.03,0.388,0.865,0.302,0.411,101.795,4,british
11756,3vVkxjrTP4SM1Ogq68LoXW,YUNGBLUD,21st Century Liability,Anarchist,55,167700,False,0.508,0.905,9,-4.467,0,0.311,0.00972,0.0,0.342,0.212,160.627,4,british
11757,029QbkH9BezM0OumOqjOaQ,Matilda Mann,February,February,48,149626,False,0.31,0.206,4,-11.295,1,0.0478,0.908,1.65e-05,0.104,0.123,174.785,4,british
11758,0p4G0l12IHsSaNCl66VUnF,Daniel Pemberton,Spider-Man: Into the Spider-Verse (Original Score),The Prowler,45,165779,False,0.157,0.584,9,-12.255,1,0.0601,0.152,0.822,0.143,0.0744,149.927,4,british
11759,0lO9vvpJdd2ZNAq61ga9wy,The Rolling Stones,Honk (Deluxe),Doom And Gloom,50,238546,False,0.611,0.837,0,-4.558,1,0.0328,0.000596,0.0169,0.173,0.783,131.599,4,british
11760,5L3o8IfmlLhxGcSnXQIHcz,Adele;High Contrast,Hometown Glory,Hometown Glory - High Contrast Remix,55,396920,False,0.529,0.861,10,-6.306,0,0.0436,0.000621,0.175,0.109,0.116,173.021,4,british
11761,5zqJlEJcn0EfnvAScH8swK,The Beatles,Yellow Submarine Songtrack,All You Need Is Love,53,226666,False,0.364,0.483,7,-8.22,1,0.0317,0.281,1.53e-06,0.113,0.7,102.967,4,british
11762,4w051WDUnlgzmR1IZeSgLL,Fenne Lily,On Hold,For a While,45,234618,False,0.493,0.275,2,-12.411,1,0.034,0.861,1.62e-05,0.107,0.155,129.952,4,british
11763,1euKWJfJSfPhgSendPrcXb,The Beatles,1 (Remastered),From Me To You - Mono / Remastered,58,116160,False,0.581,0.821,0,-4.387,1,0.0318,0.507,0.0,0.108,0.968,136.145,4,british
11764,1uti7UbAr5ixRZZKT6gK7l,Michael Price;David Arnold,Sherlock - Series 2 (Soundtrack from the TV Series),SHERlocked,39,224186,False,0.103,0.123,9,-21.249,0,0.0387,0.809,0.883,0.127,0.0393,90.258,4,british
11765,07nYZZQT49i7yAIs3k3tOe,Maybeshewill,Not for Want of Trying,He Films The Clouds Pt. 2,46,402573,False,0.453,0.689,5,-7.137,0,0.0303,0.698,0.889,0.0908,0.201,160.011,4,british
11766,1Hvu6PTUVS16UyJyiJgGZq,Henry Jackman;Matthew Margeson,Kingsman: The Golden Circle (Original Motion Picture Score),No Time for Emotion,44,171680,False,0.224,0.239,9,-11.429,1,0.0343,0.382,0.000619,0.0865,0.0605,127.645,3,british
11767,0aRRSSefDJck6aSOf3Gi20,Peppa Pig,Feeling Calm,Time For Bed,26,190116,False,0.737,0.323,4,-7.48,1,0.0427,0.832,0.0,0.348,0.598,79.092,4,british
11768,2xlZOAKTWVEAhZTrubJVmT,Henry Jackman,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),Lemurian Star,40,186266,False,0.397,0.432,0,-20.755,0,0.0562,0.172,0.778,0.145,0.0378,136.267,5,british
11769,4MqFHxNM8uM7UEW4t56nzU,Rory Gallagher,Rory Gallagher (Remastered 2017),I Fall Apart,54,312400,False,0.362,0.614,7,-13.297,0,0.0961,0.107,0.0012,0.123,0.664,79.432,4,british
11770,7m6IcQvZxQPSuzY465stcP,Peppa Pig,Feeling Calm,My Friend Peppa,24,237114,False,0.804,0.708,5,-7.104,1,0.0405,0.391,0.0,0.089,0.924,137.957,4,british
11771,0CaBBQsaAiRHhiLmzi7ZRp,The Beatles,Let It Be (Remastered),Two Of Us - Remastered 2009,58,216813,False,0.726,0.702,7,-10.757,1,0.032,0.0974,3.46e-05,0.239,0.931,109.114,4,british
11772,2Tax7fSPDly9OLIAZRd0Dp,Alexi Murdoch,Towards The Sun,Through The Dark,43,330066,False,0.566,0.127,7,-18.624,1,0.0439,0.958,0.916,0.111,0.189,123.211,4,british
11773,3CPFHaVEHkkH26hAEPgMMp,The Beatles,Abbey Road (Super Deluxe Edition),Here Comes The Sun - 2019 Mix,53,185706,False,0.569,0.557,9,-10.208,1,0.0428,0.038,0.000228,0.136,0.292,129.101,4,british
11774,7fO6hgP2MnAjVtSxResRw2,Peter And Gordon,Peter And Gordon,A World Without Love,51,164760,False,0.548,0.827,4,-6.197,1,0.0336,0.147,0.0,0.147,0.777,130.043,4,british
11775,3YfiGjwBzBsDrYPqAJsD4z,Seal,Best 1991 - 2004,Kiss from a Rose - Acoustic,55,324066,False,0.66,0.407,4,-9.72,0,0.0355,0.743,0.0,0.0784,0.268,119.354,3,british
11776,4yYvWFUWMaKMXtoJKJnmZk,Bombay Bicycle Club,A Different Kind Of Fix,Shuffle,61,235293,False,0.627,0.959,7,-4.744,1,0.0298,0.316,0.00576,0.112,0.397,109.981,4,british
11777,70rOXPlQGVjEkboInw5EBk,Foy Vance,The Wild Swan,She Burns,56,229226,False,0.73,0.403,4,-10.146,1,0.0483,0.718,0.00242,0.0985,0.502,124.901,4,british
11778,3UHv8SSIkNUDRBUHJx3Cg6,The Beatles,Abbey Road (Super Deluxe Edition),Oh! Darling - 2019 Mix,52,207146,False,0.437,0.669,4,-6.524,1,0.0395,0.0344,0.00395,0.347,0.514,173.67,3,british
11779,2ROJOb98GorxStuOuZWcGd,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Have You Ever Loved A Woman?,56,412960,False,0.303,0.648,0,-6.795,1,0.0512,0.642,0.053,0.407,0.644,170.379,3,british
11780,6DzvC1VHpyTFfLBbAYBa7W,Billie Marten,Writing of Blues and Yellows (Deluxe Version),Bird,48,220640,False,0.235,0.187,6,-12.754,1,0.0347,0.988,0.00197,0.106,0.118,85.962,4,british
11781,36VKUJOD4XtyC73fRC9RkI,The Servant,Collection,Liquefy,28,221426,False,0.658,0.771,11,-6.782,1,0.03,0.0268,1.07e-06,0.21,0.746,140.051,4,british
11782,0Ui8KPWZbJJQ2Y0CIQuVqX,The Beatles,1 (Remastered),Paperback Writer - Remastered 2015,59,138200,False,0.472,0.856,7,-6.03,1,0.0562,0.147,2.78e-06,0.595,0.841,78.696,4,british
11783,1bTh2qLw0O1KtFY27pwDAo,YUNGBLUD,YUNGBLUD,Don't Feel Like Feeling Sad Today,29,116483,False,0.528,0.899,0,-3.905,1,0.0451,0.00122,0.0,0.0724,0.646,94.989,4,british
11784,3tGhRLgcCP6SIZU3tbGl7l,The Beatles,Revolver (Remastered),Got To Get You Into My Life - Remastered 2009,59,149240,False,0.521,0.524,0,-6.136,1,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,4,british
11785,5aHHf6jrqDRb1fcBmue2kn,The Beatles,Abbey Road (Remastered),The End - Remastered 2009,56,141613,False,0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,1,british
11786,4DEcdqqKokU7UAE4wCGQEy,Monty Python,Monty Python Sings,Always Look On The Bright Side Of Life,60,215333,True,0.669,0.535,2,-12.36,1,0.0972,0.432,0.0,0.208,0.739,120.071,4,british
11787,2jtUGFsqanQ82zqDlhiKIp,The Beatles,Abbey Road (Remastered),She Came In Through The Bathroom Window - Remastered 2009,57,118626,False,0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,4,british
11788,7jGzYUZ2Bgg8BDfYlQRfn8,The Troggs,From Nowhere,Wild Thing,65,155333,False,0.453,0.658,9,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,4,british
11789,6kBh6x4A2IzgWpA4pdg7S5,Mica Paris,Gospel,(Something Inside) So Strong,28,258626,False,0.642,0.478,2,-5.859,1,0.0305,0.391,8.82e-06,0.109,0.183,78.035,4,british
11790,3nqhacrhmERFCAO6YTCAMB,Matilda Mann,Because I Wanted You to Know,As It Is,51,184301,False,0.657,0.258,10,-12.613,1,0.0311,0.908,2.79e-06,0.116,0.318,127.725,4,british
11791,4KRgqwb4kvBuTz1utbYxfb,The Beatles,Revolver (Remastered),And Your Bird Can Sing - Remastered 2009,57,120493,False,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,4,british
11792,107K6xieSp2ihzoA2vTv2q,Blind Faith,Blind Faith,Can't Find My Way Home,54,196133,False,0.561,0.257,7,-17.417,1,0.0343,0.858,0.00185,0.0949,0.579,88.276,4,british
11793,26uDUal1TkjwwOaQQt1Uwy,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Tea For The Tillerman,57,65946,False,0.439,0.0675,0,-16.963,1,0.108,0.737,1.2e-05,0.0821,0.55,170.225,3,british
11794,5ir0VEsMI7cLhN6SEiaKol,Nick Drake,Pink Moon,Road,56,119450,False,0.586,0.426,4,-8.673,0,0.0362,0.842,0.815,0.0898,0.793,150.968,4,british
11795,6D7G8sLiBj2LYPnSZY1ccX,Seth Lakeman,Poor Man's Heaven,Solomon Browne,27,173826,False,0.425,0.706,5,-7.054,1,0.0306,0.583,2.73e-06,0.172,0.921,78.47,3,british
11796,3YahM4foVIMWTDT8PNle3S,Rumer,Mellow Adult Pop,Marie,0,161346,False,0.424,0.079,9,-16.861,1,0.0376,0.954,0.00147,0.0915,0.155,167.449,3,british
11797,4LLBKnNCrSRrSjSTuiwjE9,The Beatles,Rubber Soul (Remastered),You Won't See Me - Remastered 2009,55,199960,False,0.488,0.539,9,-8.752,1,0.0304,0.136,0.0,0.0538,0.473,115.941,4,british
11798,3nbIF443LmafuG6xC688Mo,Marianne Faithfull,Songs Of Innocence And Experience 1965-1995,Sister Morphine - 1969 Version,29,331960,False,0.423,0.468,9,-11.395,0,0.0322,0.0858,0.00231,0.197,0.178,161.328,4,british
11799,7cSrZ9Uu1c4JImssIyqsvP,The Rolling Stones,Havana Moon (Live),Sympathy For The Devil - Live,28,475217,False,0.614,0.929,9,-5.471,1,0.0446,0.405,0.109,0.954,0.551,107.978,4,british
11800,0cdLXNrKZaeEEtia0tKvWS,Stephen Barton,Apex Legends (Original Soundtrack),Apex Legends: Main Theme,38,160015,False,0.453,0.643,10,-12.132,1,0.0385,0.0143,0.782,0.11,0.288,120.008,4,british
11801,6mJkYPMZLsjpaCcjl9IlDZ,Alex Heffes;Anoushka Shankar,A Suitable Boy (Original Television Soundtrack),There is No Harm in Dawn,21,78440,False,0.226,0.257,0,-11.897,1,0.0348,0.916,0.789,0.0732,0.292,149.011,4,british
11802,1Ax8zTqL1DWuBDC66tR8bC,Craig Armstrong;Lana Del Rey,The Orchestral Score From Baz Luhrmann's Film The Great Gatsby,Hotel Sayre,48,202480,False,0.199,0.091,11,-20.603,0,0.0376,0.824,0.504,0.104,0.0338,65.611,4,british
11803,5lRzEC0Hyj92nEr9JkDxM2,Craig David;Bastille,The Time Is Now (Expanded Edition),I Know You (feat. Bastille),52,214960,False,0.56,0.761,9,-5.202,1,0.0879,0.126,0.0,0.0896,0.236,140.555,4,british
11804,5X2zdeR2iACkWqmwm2zoyA,Luke Marzec,Saturday Went by Too Fast,Saturday Went by Too Fast,54,148500,False,0.805,0.586,8,-8.671,1,0.0901,0.393,2.85e-05,0.252,0.486,106.978,4,british
11805,5mslFLg97Oelh0rGpt82yQ,Charlie Cunningham,Permanent Way,Don't Go Far,17,219013,False,0.622,0.312,4,-16.105,1,0.0315,0.902,0.401,0.109,0.228,80.514,3,british
11806,35Vb6CUvrLrpC9JOmh5NhH,Adele,Send My Love (To Your New Lover),Send My Love (To Your New Lover),42,223078,False,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4,british
11807,5ihhIaHcDSnk5vlDq0qU42,Charlie Cunningham,Permanent Way,Headlights,16,212453,False,0.617,0.4,9,-15.469,1,0.0569,0.878,0.0285,0.0977,0.507,86.051,4,british
11808,7v5qXdYIOQHbEfyJFbchsQ,Henry Jackman;Matthew Margeson,Kingsman: The Golden Circle (Original Motion Picture Score),Kingsman Hoedown,41,137933,False,0.373,0.856,4,-7.503,1,0.0463,0.000664,0.947,0.103,0.402,151.733,4,british
11809,4YpMkf9flHmja4QaZcW4PJ,YUNGBLUD,YUNGBLUD,Sex Not Violence,55,202768,False,0.45,0.893,0,-4.664,1,0.054,7.35e-05,0.000168,0.245,0.5,159.991,4,british
11810,7mRFJZEISSe6tuV0FdaJb2,Greg Holden,I Don't Believe You (Acoustic Version),The Lost Boy (Bonus Track),49,208729,False,0.361,0.313,7,-9.922,1,0.0305,0.812,0.0,0.301,0.257,77.844,4,british
11811,2baEFuU0gQon0hgVRioI1o,The Beatles,Please Please Me (Remastered),Anna (Go To Him) - Remastered 2009,57,177133,False,0.608,0.565,2,-11.06,1,0.0336,0.635,0.0,0.0601,0.835,109.286,4,british
11812,1d39v4V4DmrrLiFX4DKHBv,Ciaran Lavery,Not Nearly Dark,Shame,53,251960,False,0.619,0.299,2,-7.744,1,0.0279,0.846,4.99e-05,0.243,0.31,115.405,4,british
