,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
101329,6P2lrbOqtKtAdJ30OXKiK3,Sleep Baby Sleep;White Noise Babies;White Noise For Baby Sleep;Spa Relaxation;Spa Relaxation & Spa,White Noise Spa Collection - 50 Shades of Ambience (Loopable and without fade),Soothing Brown Noise Waves,42,93451,False,0.0,2.03e-05,1,-18.75,1,0.0,0.113,0.94,0.363,0.0,0.0,0,sleep
29108,0oJkB8jrA25MQdBq5z2pMK,Pixel Terror;EMELINE,Chroma,Chroma,51,172000,False,0.574,0.737,5,-4.946,1,0.142,0.0768,0.0,0.145,0.343,149.955,4,dubstep
72907,77WO0JSWRfhu0ek3Zp2amk,Our Last Night,Age Of Ignorance (Deluxe Edition),Skyfall,47,249411,False,0.356,0.925,4,-2.193,1,0.077,0.00755,0.0,0.105,0.323,76.543,4,metalcore
50702,6f9cHsz31O9dhGmfX4vg4s,In Solitude,Sister,A Buried Sun,20,442213,False,0.229,0.917,6,-6.095,0,0.0887,0.0411,0.198,0.0703,0.329,122.882,3,heavy-metal
96655,1TZzwEmqDQeZq7LAqLwfnY,Tim Maia,Sufocante,Bons Momentos,38,292322,False,0.583,0.36,11,-13.415,0,0.033,0.601,5.37e-05,0.114,0.223,126.218,4,samba
99660,2QFyOnJfJ49OnNgMvKXvTM,Sydney Rose,Turning Page,Turning Page,67,218451,False,0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107,4,singer-songwriter
62585,5cZkudJYkjAKcU4Cs0BM6H,Tanju Okan,Bir Zamanlar (Best Of),Dostlarım,40,247560,False,0.328,0.613,2,-6.47,0,0.0335,0.545,0.0,0.377,0.473,99.824,4,j-pop
41118,6wSxyvZKX7YKtd12tLc4PJ,Amaranthe,HELIX,Momentum,32,201846,False,0.542,0.948,11,-4.66,0,0.075,5.34e-05,0.0,0.105,0.466,99.988,4,goth
106657,5nRtf8nAw1nN8raYZUVIvw,Veronica Maggio,Handen i fickan fast jag bryr mig,Bas gillar hörn,37,221893,False,0.67,0.449,5,-12.703,0,0.0304,0.419,0.0358,0.126,0.378,125.029,4,swedish
92983,0ocYpRgwVdunEea31HbfGK,Imelda May,More Mayhem,Tainted Love,21,165586,False,0.494,0.923,9,-2.013,0,0.116,0.149,0.0,0.148,0.719,174.914,4,rockabilly
45046,2FmYKtcSZbKUIDbIu6UalF,Cuco Sánchez,Serie De Coleccion 15 Autenticos,Grítenme Piedras del Campo,41,173400,False,0.379,0.194,0,-14.048,1,0.0722,0.607,0.0,0.362,0.738,177.168,3,guitar
108252,1rBHmjddukdTMKb1n4xHgp,Lucio Demare;Raúl Berón,Al Pasar,Una Emoción,22,161373,False,0.565,0.302,4,-8.691,0,0.0471,0.819,0.000116,0.561,0.591,121.27,4,tango
43367,0Yfpc5zHc9pElVCQ1bPlF4,Pantera,Vulgar Display of Power,This Love,61,393706,True,0.402,0.73,6,-9.327,1,0.0455,0.000312,0.323,0.103,0.296,104.527,4,groove
27263,2GxINuvAsETA0TmO3bebLU,The Upbeats;Mara TK,De-Evolution Part II,Say Go,20,272601,False,0.452,0.909,5,-1.635,0,0.0795,0.073,0.289,0.0853,0.12,86.662,4,drum-and-bass
31461,4xkm03zMAQXHc0QHl0V2Rm,The Chainsmokers;ILLENIUM;Lennon Stella;pilton,Takeaway (feat. Lennon Stella) [Remixes],Takeaway (feat. Lennon Stella) - Pilton Remix,57,213253,False,0.515,0.696,3,-7.323,1,0.034,0.136,0.0,0.238,0.528,99.985,4,electro
22381,2GZgMZZ8wfJIKG8hQUAA11,Varials,Failure//Control,Common Enemies,25,282000,True,0.259,0.991,0,-5.264,1,0.173,0.000177,0.352,0.407,0.105,83.15,4,death-metal
1783,68B0UiX7JPWB8YKEDMK7ru,El Hijo De La Cumbia,Freestyle de Ritmos,Cumbia Regional,17,209711,False,0.576,0.887,2,-2.424,1,0.0325,0.00013,0.0642,0.165,0.592,109.957,4,afrobeat
35836,2h83h2SpC1ipzz2Uz09n3P,Forró Boys,"Forró di Katiguria, Vol. 3",Garota de Cinema,38,259480,False,0.577,0.849,6,-4.483,1,0.0389,0.0709,0.0,0.133,0.932,185.957,4,forro
88755,1XlpaijGmAY0pWe16oucrC,J Balvin;Pitbull;Camila Cabello,Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),47,195040,False,0.713,0.952,7,-2.959,1,0.108,0.0203,2.51e-06,0.117,0.571,105.981,4,reggae
85914,6uBU7XR6xLwj8eX9rVfn5D,Odio a Botero,Kill the Cuentero,No Importa,35,226373,False,0.583,0.724,7,-6.37,1,0.0498,0.0785,9.66e-06,0.0909,0.451,94.977,4,punk-rock
94887,3W3masBDqqvAVgt1C89klS,Josh A;NEFFEX,Sober,Sober,47,136396,False,0.665,0.664,5,-6.104,1,0.213,0.224,0.0,0.178,0.454,183.111,4,sad
56624,2fe9C8rPdgmjIKljDZSdH1,Neetesh Jung Kunwar,NJK 2018,Hamro Nepalma,46,281379,False,0.502,0.604,9,-7.985,1,0.0622,0.534,1.85e-05,0.122,0.787,173.933,3,indie-pop
101909,6iodrB17WJr9E5JKvmOgDH,Nature Sounds;Rain Sounds Lab,Soothing Rain,Healing Rain,33,62222,False,0.157,0.966,1,-30.405,1,0.0514,0.125,0.992,0.886,1e-05,106.906,3,sleep
52738,3nKdxpfwqXr5a110BgVv2k,George Jones;The Smoky Mountain Boys,George Jones & The Smoky Mountain Boys,We Live In Two Different Worlds,11,155666,False,0.512,0.456,9,-9.102,1,0.0265,0.262,6.8e-06,0.146,0.687,126.93,4,honky-tonk
35479,5CG8AP5yTXXPz7MOnKRdRI,Henry Freitas,Pra Beber e Amar,Melhor Ficar,42,172796,False,0.689,0.891,11,-1.184,1,0.0393,0.32,0.0,0.204,0.768,75.99,4,forro
12064,2P5Eeh29qJrYa1T27cdL3B,MC 張天賦,反對無效,反對無效,60,228819,False,0.703,0.607,0,-7.823,1,0.0409,0.716,0.0,0.112,0.819,118.973,4,cantopop
79079,7tYKa4wd7gL5LwcxidBPkG,We The Kings;Elena Coates,Somewhere Somehow,Sad Song (feat. Elena Coats),49,226330,False,0.512,0.526,1,-5.44,1,0.0251,0.0724,0.0,0.0675,0.249,85.024,4,piano
106552,5i7s3sB1LzxeVz8CWVEpAO,Tove Lo;The Young Professionals,Remixes & Covers,Talking Body - The Young Professionals Remix,44,221146,True,0.651,0.579,5,-8.023,0,0.0379,0.00166,0.000397,0.0794,0.443,138.993,4,swedish
2956,3acBQxxlyb0jC2xqndDzSf,Chris Cornell,Carry On,"You Know My Name - From ""Casino Royale"" Soundtrack",60,240120,False,0.366,0.869,11,-3.316,0,0.0387,0.0207,0.0,0.254,0.384,138.051,4,alt-rock
102582,7I2BAdKDq6NaLnDRc41JGZ,Jax,Victoria’s Secret (feat. Harper) [The Metal Version],Victoria’s Secret - Piano Stripped,18,175423,False,0.487,0.183,6,-9.303,1,0.0343,0.844,0.0,0.125,0.394,143.908,4,songwriter
38750,60C3tBC9yPX9vzwYnPrDbd,CASTLEBEAT,Half Life,Cinema,53,222089,False,0.46,0.721,2,-7.347,1,0.0308,0.564,0.613,0.14,0.598,84.426,4,garage
60664,5Uvj6AZithdKEQBawSk6ti,Vybz Kartel;Spice,Back Way,Back Way,20,214800,False,0.823,0.693,0,-6.219,0,0.087,0.188,0.00157,0.0727,0.669,99.981,4,j-dance
13085,6DvvkGHg2STG7lVkKHKiwF,Mike Dunn;Dirty Channels,Natural High (Remixes),Natural High - Dirty Channels Remix,17,244133,False,0.846,0.903,2,-7.245,0,0.0418,0.00141,0.788,0.0786,0.925,126.005,4,chicago-house
50793,6HCyy1QPiFX6z9TT0ifJKA,Accept,Symphonic Terror (Live at Wacken 2017),Fast as a Shark - Live in Wacken 2017,21,291160,False,0.413,0.997,2,-6.318,1,0.0848,0.000313,0.0715,0.952,0.0392,141.946,4,heavy-metal
106503,1z1Hg7Vb0AhHDiEmnDE79l,Zara Larsson;Don Diablo,All the Time (Don Diablo Remix),All the Time - Don Diablo Remix,54,176616,False,0.675,0.931,1,-3.432,0,0.0742,0.0794,2.33e-05,0.11,0.613,124.008,4,swedish
94838,5DlpfpK9KnFSSDJewepWlv,Promoting Sounds;AyyLeek;22ViZz,Blue Cheese,Blue Cheese,36,199131,True,0.875,0.617,1,-6.832,0,0.347,0.061,0.0,0.0916,0.685,145.029,4,sad
25163,17M1JFSr2eEvo5dQnCIQim,Leo Sayer,The Show Must Go On: The Leo Sayer Anthology,More Than I Can Say - Remastered,56,222133,False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,disco
5113,7k9D5GUqhn0Jf3kBnfgQJ6,MUSASHI PROJECT,NARUTO -ナルト- オリジナルサウンドトラック,沸き上がる闘志,53,96613,False,0.587,0.846,7,-7.749,1,0.0614,0.00676,0.588,0.0998,0.225,105.016,1,anime
67636,02CXWW03gPcga4hBsuylGM,Selena;Barrio Boyzz,Halloween 2022 Pop Vol. 1,Donde Quiera Que Estés,0,270213,False,0.629,0.936,11,-5.14,0,0.0549,0.0827,4.67e-05,0.148,0.932,89.605,4,latin
9930,0OoPk96TtCA3gNFT3jfime,O Rappa,Nunca Tem Fim (Standard),O horizonte é logo alí,42,228080,False,0.497,0.917,10,-4.996,0,0.0843,0.00753,0.000652,0.198,0.645,159.968,4,brazil
55374,0lbe1bIqb5rR1czdQP6fTK,Dream Note,Kahaani,Kahaani,52,188200,False,0.569,0.386,2,-11.702,1,0.0304,0.735,0.00137,0.132,0.292,166.124,3,indian
56800,4cQrSREMqBSvJ8ZzBZjVb8,James Blake;Travis Scott;Metro Boomin,Assume Form,Mile High (feat. Travis Scott & Metro Boomin),65,193600,False,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,4,indie-pop
99100,1YYhDizHx7PnDhAhko6cDS,John Denver,"Poems, Prayers and Promises","Take Me Home, Country Roads",73,190160,False,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,4,singer-songwriter
49130,5WXc7Pxbx6XFnS8WGA713E,Jebroer;Ronnie Flex;Reverse,ELF11,Tot Ik Grijs Ben,31,156124,False,0.778,0.749,6,-5.632,1,0.0621,0.537,0.0,0.106,0.319,119.99,4,hardstyle
8133,6TBBKYKoB1NDmx08ZIUMRp,Ella Fitzgerald,Pumpkin Patch Hits,"Bewitched, Bothered, And Bewildered - Stereo Version",0,424317,False,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,blues
90406,44fIc4zJWyRvmwCsUWdrWh,New Bomb Turks,Scared Straight,Jukebox Lean,35,156200,False,0.361,0.972,2,-4.892,1,0.127,0.0011,0.000626,0.132,0.403,111.82,4,rock-n-roll
70905,4Ly7n21yTOcF3umDdx5QhG,Hebe Tien,最暖的憂傷 (電視劇《溫暖的弦》主題曲),最暖的憂傷 (電視劇《溫暖的弦》主題曲),36,268823,False,0.416,0.379,4,-8.94,1,0.0356,0.718,0.0,0.1,0.17,150.879,4,mandopop
57088,7pHUAAEiXQMaZOng72W6K0,Akanksha Bhandari,Pehli Baarish,Pehli Baarish,59,157826,False,0.584,0.342,2,-12.659,1,0.0331,0.842,0.0,0.18,0.574,91.974,4,indie
73284,7MiYNyj5si5yiWyeSkgzqB,Joachim Pastor;Worakls,"Hungry Music Remix, Vol. 1",Joda - Worakls Remix,50,338086,False,0.757,0.678,3,-11.225,0,0.0323,0.0399,0.849,0.129,0.13,115.01,4,minimal-techno
98419,2m5vSgiJlWAJIq18NpYLbQ,Valerie Link;Schatten,Rebecca - Gesamtaufnahme Live,Prolog - Ich hab geträumt von Manderley,25,186280,False,0.233,0.487,10,-8.186,1,0.0342,0.537,1.58e-05,0.348,0.076,110.063,3,show-tunes
80163,0zHZSO80CTxNtvtRhveHRJ,Armaan Malik;Neeti Mohan,Baar Baar Dekho (Original Motion Picture Soundtrack),Sau Aasmaan,66,234737,False,0.63,0.729,6,-4.93,1,0.0287,0.123,8e-06,0.0786,0.44,127.919,4,pop-film
83044,1beeD7dhYYODv4dl55wNRK,Swedish House Mafia,Electro sounds,One - Radio Edit,0,169920,False,0.802,0.78,0,-6.564,1,0.0367,0.0075,0.824,0.147,0.623,125.027,4,progressive-house
46979,5N21OsNQCqaziERyKA6sgG,Art Of Fighters;Endymion,Let's get it on,Let's get it on,16,364373,True,0.468,0.912,10,-6.14,0,0.126,0.0411,6.48e-05,0.311,0.255,162.934,4,happy
17605,68RqzBNbrTlT5RPygZM4BM,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,Infatuation,38,280286,False,0.355,0.335,7,-10.414,0,0.0357,0.195,0.0208,0.122,0.0395,74.533,4,club
85138,0ufcuftmmSD0iWt75nn9Oy,Siouxsie and the Banshees,Anthems for Witches 2022,Halloween,0,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,punk-rock
65929,0Vu5tjvXZX3qtzRiezxLi1,EVERGLOW,Return of The Girl,Pirate,65,210013,False,0.683,0.685,7,-5.381,1,0.0425,0.00195,0.0,0.0582,0.381,129.993,4,k-pop
20752,6f5ExP43esnvdKPddwKXJH,NEIKED;Mae Muller;Polo G,Better Days (NEIKED x Mae Muller x Polo G),Better Days (NEIKED x Mae Muller x Polo G),82,160656,False,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4,dance
80343,3a49HDzR43WzzCHSsB064u,Sonu Nigam,Devi Bhajan - Sonu Nigam,"Maa Par Rakhna Vishwas (From ""Maa Ka Bulawa Aaya Hai"")",3,388920,False,0.669,0.661,5,-6.434,0,0.0472,0.679,0.0,0.281,0.696,92.004,4,pop-film
12300,46dMEqSYXPLEQosHOse0H0,Karen Mok;Wu Bai,I SAY,堅強的理由,45,318160,False,0.507,0.472,9,-9.469,0,0.0261,7.66e-05,4.56e-05,0.091,0.446,131.915,4,cantopop
79635,4YACCGEjeX1LEpY5tIBb97,Mark Benson,Piano Favorites 2,It Must Have Been Love - Piano version,56,255236,False,0.554,0.0583,5,-24.27,1,0.0458,0.988,0.933,0.119,0.154,118.13,4,piano
62883,3N14sR0jCqraUtHsZ4uWe6,EXILE,SUNSHINE,約束 〜promises〜,36,278120,False,0.367,0.648,0,-6.683,1,0.0719,0.321,0.0,0.104,0.382,152.059,4,j-pop
23186,5B4gUqNKYgU38ULSWP5Bzj,BLOND:ISH;Francis Mercier;Amadou & Mariam,Sete,Sete,63,209760,False,0.736,0.827,6,-3.902,0,0.0643,0.0199,0.00828,0.351,0.814,125.008,4,deep-house
14866,7KP4dm8MneXNa81tBszCrC,Charlie Hope,World of Dreams: Soothing Songs and Lullabies,My Balloon,29,215560,False,0.506,0.503,9,-10.014,1,0.0292,0.533,0.0181,0.109,0.299,71.99,4,children
40548,6CWIKaRIlDzpZAhArGmj04,Anderson Freire,Anderson Freire Ao Vivo,Medley (Abra os Meus Olhos / Fidelidade / Quero Descer / Advogado Fiel / Todo Poderoso / Sete Trombetas / Sou Humano / Ressuscita-me),41,540699,False,0.385,0.727,9,-5.193,1,0.0579,0.208,0.0,0.469,0.22,119.866,4,gospel
103436,3N2rQn3AyLfkJGAS4viDAt,Etta James,REGNIG DAG,Stormy Weather,0,187773,False,0.258,0.35,3,-9.148,1,0.0307,0.716,0.0,0.228,0.448,177.546,3,soul
113945,5jawyqbfmVufFM2YDS2jdu,Hillsong Worship;Reuben Morgan,These Same Skies (Live),Hope Of The Ages - Live,36,396646,False,0.229,0.503,11,-8.769,1,0.03,0.0051,0.0,0.105,0.148,99.938,3,world-music
103658,35xSkNIXi504fcEwz9USRB,Frank Ocean,Blonde,Solo,69,257380,True,0.469,0.289,5,-10.625,0,0.0366,0.85,2.48e-06,0.161,0.258,133.805,4,soul
35795,3WwLC6FZsy3DeXOxBIxnep,Forró Boys,"Forró di Katiguria, Vol. 3",Nossa História,38,276240,False,0.717,0.822,8,-4.765,1,0.0334,0.0874,0.0,0.116,0.901,92.998,4,forro
72488,3ZykTVwx06JeQVVxUpiqxa,The Devil Wears Prada,Dead Throne,Chicago,26,164640,False,0.436,0.857,11,-3.631,1,0.037,0.00907,0.02,0.0842,0.11,146.937,3,metalcore
111894,1NoPAZICRGrE0GRKgBWUM4,Groove Armada;Nick Littlemore;Phil Kieran,Tripwire / Edge of the Horizon (Remixes),"Tripwire (feat. Nick Littlemore) - Phil Kieran Remix, Pt. 1",18,434209,False,0.724,0.851,4,-5.333,0,0.0382,0.0526,0.761,0.583,0.599,118.0,4,trip-hop
19291,55FUCDgGRlKY1GtfisHqR1,Kacey Musgraves;Camila Cabello,Christmas Best Hits 2022,Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show,0,124240,False,0.745,0.598,10,-6.053,1,0.0975,0.129,0.0,0.678,0.789,148.906,4,country
98634,5PMgXE4qIjKNNJdL125Zj4,Bernadette Peters,Merrily We Roll Along,"Not a Day Goes By (From ""Merrily We Roll Along"") - Live",23,222893,False,0.219,0.122,7,-13.616,1,0.0424,0.96,0.00237,0.71,0.106,72.61,3,show-tunes
86934,0sGeklmSEIOvf71AJqsPvK,Québec Redneck Bluegrass Project,J'ai Bu,Radio bingo,37,264560,False,0.833,0.497,2,-9.487,0,0.0516,0.783,5.53e-05,0.12,0.722,105.918,4,punk
79737,2JFbKZZLVUSEwCOT2npKs5,BigRicePiano,Memories in a Box,The Scent of Rain,46,228529,False,0.472,0.143,8,-25.115,1,0.0655,0.896,0.0712,0.0705,0.444,115.878,4,piano
33676,5Ie5RZQsRAFaBy1EIBnc5e,VyOk,Existential,Hell On Earth,54,152400,True,0.623,0.636,8,-8.088,0,0.0521,0.488,0.0,0.103,0.126,99.884,4,emo
81738,1QqrfKrkjQb2IoI2R83tVR,Bruno Mars;Anderson .Paak;Silk Sonic,Human - Best Adult Pop Tunes,Skate,1,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,pop
992,2FYSLfTFri5Gbccm44lXA3,Violent Femmes,Hallowed Ground,Black Girls,26,340266,False,0.608,0.61,11,-13.99,0,0.0702,0.0278,0.335,0.0369,0.669,121.275,4,acoustic
47975,6lMP5o8aLczm4PrV1WkuJY,Los Prisioneros,"Ni Por La Razón, Ni Por La Fuerza (Edición Especial)",La Noche,35,207960,False,0.309,0.585,8,-8.931,0,0.0458,0.117,0.000416,0.364,0.551,68.205,4,hard-rock
84602,1euKWJfJSfPhgSendPrcXb,The Beatles,1 (Remastered),From Me To You - Mono / Remastered,58,116160,False,0.581,0.821,0,-4.387,1,0.0318,0.507,0.0,0.108,0.968,136.145,4,psych-rock
56973,0PyopHInX2qJzsRUKgNnxI,LULLANAS,Queen of Disaster,Queen of Disaster,51,221413,False,0.579,0.418,11,-10.856,0,0.0309,0.841,0.000363,0.113,0.202,122.988,4,indie-pop
19458,6Ny6eqPrLnYbSjrOyqLVAD,BRELAND,Country Road Songs,Growing Pains,1,161004,False,0.606,0.735,11,-4.676,0,0.0349,0.0738,0.0,0.243,0.604,81.997,4,country
110694,7ocUMTh2XF8JECuVErcXwI,Steve Brian;Danni Baylor,1986,Damage Each Other,55,204285,False,0.527,0.763,1,-7.44,1,0.0415,0.0409,1.13e-06,0.0969,0.372,125.997,4,trance
29662,1F1yF2KSilU2YLOMuYYf71,Blanke;Deathpact,Mitosis,Mitosis,46,223098,False,0.582,0.78,7,-4.519,1,0.0506,0.00365,0.0447,0.111,0.227,142.022,5,dubstep
46926,0xJKvXnTRnEF9fUjD6Cm1C,Dj Gizmo;The Darkraver,Happy Hardcore Top 100,Whoomps!,16,178213,False,0.625,0.87,7,-5.845,1,0.072,0.000301,0.604,0.0899,0.399,169.815,4,happy
21302,1jloWdvMh9nwHUu3mag8CL,Runtown,Mad Over You,Mad Over You,58,216058,False,0.842,0.548,4,-5.209,0,0.0477,0.437,8.34e-05,0.109,0.811,107.044,4,dancehall
106813,1JnHZagDFvrT2lx4QovSOo,ABBA,Super Trouper,"Andante, Andante",58,278213,False,0.523,0.361,10,-10.718,1,0.0238,0.684,0.000348,0.0671,0.38,101.887,3,swedish
109000,2vXKRlJBXyOcvZYTdNeckS,Gesaffelstein;The Weeknd,Hyperion,Lost in the Fire (feat. The Weeknd),85,202093,True,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,4,techno
47505,7L93GESzq43UkKUt5FsOCq,House Of Pain,House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],Jump Around - 30 Years Remaster,74,218546,True,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,4,hard-rock
31713,7JDWhC422Gtk1Bq0mL3OTC,Bea Miller,feel something,feel something,71,180161,True,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,4,electro
45903,2waJ83UhXRZ77H5Dy6vc8E,Mac Lawlor,Adenau,Adenau,44,232878,False,0.413,0.112,7,-14.88,1,0.0501,0.983,0.941,0.111,0.153,137.856,4,guitar
56941,05eV1d7xEeUse9ceyKWjMe,Holly Humberstone,Mega Hits Autumn/Fall 2022,Friendly Fire,0,222800,False,0.465,0.602,10,-9.664,1,0.078,0.806,0.00145,0.101,0.595,159.905,4,indie-pop
14565,2XMGcpqxIfY1Q6j85wlC43,CoComelon,Nursery Rhymes by CoComelon,The Ant and the Grasshopper,39,156545,False,0.754,0.456,0,-8.718,1,0.0284,0.585,0.0,0.181,0.943,109.971,4,children
118,05pKAafT85jeeNhZ6kq7HT,Jason Mraz,I Won't Give Up,I Won't Give Up,66,240165,False,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,3,acoustic
108898,3OpJGIOGwLVJ8lz8pf7ZIR,Edmundo Rivero,Edmundo Rivero: Edmundo Rivero Canta A Discepolo / Tangos Que Hicieron Época,Chorra,15,138013,False,0.571,0.485,3,-8.417,1,0.192,0.91,0.0,0.07,0.6,116.956,4,tango
101731,7c68nQXoc9jrWoIyuccPfL,White Noise Nature Sounds Baby Sleep,"White Noise Nature Sounds Baby Sleep: Nature Sleep Music, Delta Waves Sleep Aids, Serenity White Noise Relaxation and Lullabies Baby Sleeping Sounds",Sleep Sounds (Serenity White Noise),33,205264,False,0.206,0.198,5,-19.292,1,0.0395,0.945,0.971,0.0782,0.0364,63.648,4,sleep
49121,7p76DMzu2q7akS51ML4TVU,GVBBZ,Wrong Move,Wrong Move,29,208908,False,0.508,0.924,8,-3.831,0,0.228,0.0635,0.00175,0.198,0.533,154.979,4,hardstyle
60146,48eDHR9rcXM4qpJwfXyUhG,Rygin King,Therapy,Unbreakable,28,191580,False,0.586,0.556,2,-11.042,1,0.345,0.111,0.0,0.121,0.522,80.949,4,j-dance
32174,67Hna13dNDkZvBpTXRIaOJ,Massive Attack,Mezzanine,Teardrop,71,330773,False,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,4,electronic
81012,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,90,184447,False,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,3,pop
68696,3UDfuH2TIyuc7W5V6SKXMz,Hector & Tito,Halloween 2022 Perreo Vol. 3,Sientan El Ran Tan Tan,0,173933,False,0.704,0.727,2,-5.004,1,0.412,0.0596,0.0,0.214,0.301,93.533,4,latino
33158,2V1UjIW8DUV9jzpcOffRXk,Drex Carter,Go Wild,Go Wild,60,160090,True,0.855,0.566,1,-9.905,1,0.239,0.111,0.0,0.0868,0.83,119.972,4,emo
100622,7tZ55W74vP6fxBZVBp4rxW,Inspector,Páginas en Blanco,Breve Historia de Alcohol y una Mujer,36,201484,False,0.69,0.869,11,-4.153,0,0.0682,0.0693,8.86e-05,0.0816,0.854,164.07,4,ska
102579,43IzDkciBPgqULDdAh3MUl,Jax,Victoria’s Secret (feat. Harper) [The Metal Version],Victoria’s Secret - Stripped Strings,15,168833,False,0.54,0.173,6,-9.303,1,0.0336,0.829,0.0,0.137,0.48,144.765,4,songwriter
71048,02ocOpp3OlYjjFvhvBDljE,Slipknot,Metal Lives!,Duality,0,252613,False,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000301,0.204,0.194,143.79,4,metal
48911,51WRAczNFnqoD4oFn5EQ78,Mesin Tempur,Intisari,Mana Tukang Indomi,29,96883,True,0.399,0.883,8,-5.773,1,0.125,0.000725,0.546,0.349,0.311,106.59,4,hardcore
19432,3trKXvHsDtWr4yG30UNuwZ,Faith Hill,Happy Country Christmas,Holly Jolly Christmas,0,138200,False,0.606,0.372,7,-12.949,1,0.0718,0.42,0.0,0.0432,0.662,145.06,4,country
72225,2y2ePmhzeawxdgzODNvpCD,Slaughter to Prevail,Kostolom,Demolisher,60,216000,True,0.209,0.991,1,-1.876,1,0.356,0.000407,0.000501,0.307,0.0659,199.865,4,metalcore
104567,5IxhrSQcD7qbKIQu6iGGla,Porta;Uve Sad,Otra Salida,Otra Salida,29,221311,False,0.844,0.48,2,-8.76,1,0.0813,0.211,0.0,0.108,0.141,122.011,4,spanish
86983,2r94LHyx7wZyvB6mUDgvZI,Catupecu Machu,Laberintos Entre Aristas Y Dialectos,Entero O A Pedazos - Acustico,38,306546,False,0.519,0.468,10,-7.287,1,0.0357,0.563,0.0,0.702,0.352,101.204,4,punk
21742,1ArCGRDiUzDnM6DbmzipnF,Garnett Silk,Love Is The Answer,Love Is The Answer,27,229106,False,0.796,0.377,7,-10.85,0,0.179,0.0905,0.0,0.131,0.71,159.923,4,dancehall
108452,3UD6QYLc3ywrZ5pzfBIWdy,Osvaldo Fresedo y su Orquesta Típica,Serie 78 RPM : Osvaldo Fresedo Vol.1,La Cumparsita,20,138466,False,0.459,0.207,8,-11.031,1,0.0468,0.965,0.845,0.144,0.436,133.033,4,tango
29819,755jaJqdAQTreuL8MLYT5K,JVNA,Hope In Chaos,Dystopia,38,193457,True,0.576,0.92,11,-2.584,1,0.0405,0.175,0.0,0.109,0.308,97.974,4,dubstep
3714,65Ce0h4SA18GuH6nuI1QWe,The Score,ATLAS (Deluxe),On And On,60,215706,False,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,4,alternative
69479,58OGGr07LJ87uyBbDVvGij,Najim Arshad;Sujatha,Pullipulikalum Attinkuttiyum (Original Motion Picture Soundtrack),Kootti Muttiya,27,292093,False,0.712,0.31,7,-9.713,1,0.037,0.621,8.86e-05,0.0916,0.815,124.522,3,malay
44207,6Bm6qUCSatPAqkQllFL7oA,Matchbox Twenty,More Than You Think You Are,Unwell,66,228706,False,0.256,0.788,6,-5.263,0,0.0403,0.0298,0.0,0.707,0.429,80.718,4,grunge
102612,5GcjIiSS47T64N1DFxn1UK,Ankur Tewari;The Ghalat Family,Side A,Wagairah Wagairah,37,217626,False,0.741,0.295,9,-11.044,1,0.0446,0.0245,0.0,0.142,0.236,125.936,4,songwriter
13760,6hyGyS00ccQ9NE5NpQ7iap,Bad Boy Bill;Milty Evans;Brian Boncher,Funky Music,Funky Music,5,332950,False,0.779,0.86,2,-4.609,1,0.137,0.123,0.0696,0.102,0.232,122.079,4,chicago-house
25912,6U2EJay8ci8qyT29GixCUm,Lili,Jeszcze więcej,Jeszcze więcej,28,197000,False,0.745,0.938,8,-1.892,1,0.0972,0.0163,1.17e-06,0.564,0.947,137.972,4,disco
