,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
12013,0bVAhqMaAOEqF9ZmpBXdII,my little airport,SABINA之淚,SABINA之淚,42,140892,False,0.551,0.346,5,-14.207,1,0.0329,0.601,0.0131,0.107,0.459,159.929,4,cantopop
88421,4Vk7RiaqnO6FrPd5hUYdsZ,Chris Jedi;Young Miko;Lunay,Homecoming Latin Party,Condado,0,232813,True,0.804,0.825,11,-3.596,1,0.0585,0.166,3.48e-06,0.116,0.662,92.02,4,reggae
79015,4KX7jXWbf6SivrmBHMuDuj,OneRepublic,Отново на училище,Counting Stars,4,256760,False,0.659,0.741,1,-4.354,0,0.0388,0.072,0.0,0.166,0.454,122.013,4,piano
34090,2v8mIirSXpwpVwyBrUzAtT,Vance Joy,Upbeat 20's,Clarity,0,227240,False,0.552,0.873,0,-6.065,1,0.0464,0.00137,0.000273,0.0966,0.62,125.059,4,folk
46677,1y8WnBfmeJT6St13eIXr80,Neophyte,D.R.U.G.S.,Hardcore Hooligans,18,271952,False,0.504,0.964,10,-3.504,0,0.23,0.00124,0.701,0.324,0.361,174.781,4,happy
1857,6MMXwZyjQhw6HaIwFGW0JI,Girma Bèyènè;Akalé Wubé,Mistakes on Purpose (Ethiopiques 30),Enkèn Yèlélèbesh,45,238440,False,0.74,0.492,5,-8.72,0,0.0366,0.589,0.000796,0.119,0.893,128.648,4,afrobeat
1073,0s76fxVvT3GOz0sEU64v4j,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Viva (Melô Dos Vileiros) - Live,32,213960,False,0.653,0.868,9,-6.12,0,0.336,0.649,0.0,0.953,0.733,82.15,4,afrobeat
82624,2ef9tIleKf7mTz4bYmvt3l,Old 97's,Hit By A Train: The Best Of Old 97's,Doreen,23,223506,False,0.484,0.896,0,-5.354,0,0.0333,0.0004,0.0653,0.112,0.862,138.282,4,power-pop
30275,6kMFHQS3PwUhtJzqjR6tez,Becky Hill,Die For You,I Got You,0,190266,True,0.568,0.728,9,-4.418,1,0.182,0.0746,4.2e-06,0.349,0.62,195.984,4,edm
42455,45u0t6q3UEd8uFp7mAH91D,Presto?,Ódio Puro Concentrado,Sem Direção,13,62328,True,0.232,0.978,9,-5.78,0,0.194,0.0409,0.922,0.664,0.0398,156.297,4,grindcore
46738,6PbKlCZYADmjrYbm08beYT,Evil Activities,Evil's Greatest Activities,Pray For Me - Original Mix,17,338646,False,0.41,0.808,9,-4.741,0,0.0467,0.00493,0.00143,0.0666,0.332,161.992,4,happy
92128,1UsAO8Vl1UgWuRMcNDvffu,Brenda Lee,Silent Night,Rockin' Around The Christmas Tree,0,123453,False,0.631,0.569,5,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,4,rockabilly
104426,6kqdxmOjUWXjbQeThu7jlM,Deluxe,Moustache Gracias,Feat Challenge,30,468760,False,0.732,0.771,1,-6.278,0,0.248,0.356,0.0,0.2,0.86,92.121,4,spanish
90093,5SQIEHNedYoJqOAB9x2DDF,The Drifters,Merry Christmas,White Christmas,0,158533,False,0.578,0.182,8,-10.424,1,0.0444,0.825,5e-06,0.144,0.477,127.363,4,rock-n-roll
75944,2BDClqY52XVPvFvZ39Vtts,Mike Rowland,Within The Light,Echoes Of Light,20,218440,False,0.163,0.0342,3,-28.945,1,0.0492,0.876,0.956,0.113,0.0498,86.837,4,new-age
10208,1Omx6NSsJxBUghMsWr7EZB,Krafty Kuts,Let's Roll,Let's Roll,16,243582,False,0.765,0.87,0,-4.674,0,0.0906,0.00318,0.607,0.0854,0.653,134.025,4,breakbeat
51832,7G14nXWL7rfDe4bRRENIFt,Lizzo,All That Really Matters - Just Hits,2 Be Loved (Am I Ready),5,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
4710,7JGe5XiHmtJZ05qt9TYArV,Sleep Surgeon,Reverie,Reverie,41,211555,False,0.467,0.392,11,-14.282,1,0.0336,0.023,0.913,0.107,0.038,135.0,4,ambient
19421,0Gqt7TMY8pI89qfHTKLNrZ,Faith Hill,JULPYNTA,"Where Are You Christmas - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",0,247040,False,0.373,0.333,10,-9.876,1,0.0303,0.59,0.0,0.121,0.0815,110.241,4,country
24350,4I7ocWqAIdrn7zpNUBoP3P,Dopplereffekt,Gesamtkunstwerk,Superior Race,31,190106,False,0.54,0.624,6,-12.071,0,0.212,0.0037,0.83,0.0738,0.109,134.358,4,detroit-techno
99909,0qfLPsET328ykxctRCU5JB,Prateek Kuhad,In Tokens & Charms,Artist,33,233464,False,0.423,0.182,4,-13.935,1,0.0478,0.974,0.00107,0.184,0.139,139.033,3,singer-songwriter
101186,3TjW8eyjJ1QFf7502xxpTf,Traditional;Byron Nelson High School Symphony Orchestra;Jed Weeks,2021 Midwest Clinic: Byron Nelson High School Symphony Orchestra (Live),Nina bobo (Arr. A. Breur for Orchestra) [Live],1,158360,False,0.166,0.0294,7,-31.569,1,0.0371,0.92,0.65,0.837,0.216,87.727,4,sleep
20387,5uBYhOCQC4NpqmnCgfzFw4,Selena Gomez,REGNIG DAG,Lose You To Love Me,1,206458,False,0.516,0.342,4,-8.985,1,0.0425,0.55,0.0,0.21,0.0993,102.819,4,dance
109607,4Yf9QLUM8EeHaCS7EnaHnX,Christian Löffler,Versailles (Hold),Versailles (Hold) - Edit,53,218727,False,0.425,0.375,0,-13.693,0,0.0353,0.467,0.525,0.133,0.179,116.99,4,techno
28280,0zsDAdng7q4y8vAXXEDuED,Silent Poets;Leila Adu,dawn,Asylums for the feeling feat. Leila Adu,50,429251,False,0.402,0.426,9,-9.554,0,0.0255,0.00436,0.0597,0.0857,0.0798,82.054,4,dub
64489,2id9lzEoSBjJYxmX0YJto4,Billie Holiday,Christmas time but not Christmas songs 2022,April In Paris,0,182040,False,0.465,0.121,5,-15.394,1,0.0356,0.867,0.0,0.165,0.221,73.399,4,jazz
54502,1iYRQpa1hyT0dABla0gPaG,Mokhov,Memories 2010-2013 Two,Soul Star,11,248825,False,0.507,0.578,7,-6.1,1,0.0304,0.0158,0.76,0.115,0.338,81.964,4,idm
98894,11U2gUwOUxTOQ0jvEPRZJI,Stephanie J. Block;Teal Wicks;The Cher Show Ensemble,The Cher Show (Original Broadway Cast Recording),Bang Bang,20,167567,False,0.311,0.828,0,-3.702,1,0.0902,0.161,0.0,0.154,0.437,160.179,4,show-tunes
83622,4Ir2UxDlAm01qmv3eSZYlP,Nils Hoffmann,Afterglow,Afterglow,52,206601,False,0.469,0.673,5,-8.943,0,0.0439,0.0405,0.44,0.129,0.236,113.999,4,progressive-house
43306,59ujQJCSRNgLtKQ1ly3b7c,Biscits,Wait A Minute,Wait A Minute,58,215000,False,0.861,0.998,10,-6.256,0,0.202,0.0496,0.0581,0.0342,0.0629,125.983,4,groove
107325,6BKHtmX1MHpLwMzN0xoJoT,Electroforez,505 (Deluxe),Всё было так,46,197400,False,0.352,0.848,1,-5.994,1,0.0378,0.00559,0.00524,0.0798,0.752,148.027,4,synth-pop
97860,52SOucRzWX2GbwBgjVa4bk,Léo Magalhães,"A Culpa é Sua, Vol.7",24 Horas,44,188613,False,0.589,0.734,2,-6.156,1,0.0329,0.553,0.0,0.147,0.717,151.852,4,sertanejo
68379,59d6pKXq0vbneJNlfiX82Y,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,Clásicos de ahora: Perreo,La Llevo Al Cielo,0,254920,True,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4,latino
50918,2TQMQ5Kdza2gBwmq8bpnyF,Plan 4,Cambio de Piel,Destino,19,213853,False,0.554,0.773,6,-4.385,1,0.0807,0.00181,0.000723,0.104,0.431,115.331,4,heavy-metal
84401,2xOxJOUCQRc4nMIwwHAKI7,The Holydrug Couple,Moonlust,If I Could Find You (Eternity),54,180848,False,0.557,0.457,3,-9.349,1,0.0343,0.0469,0.015,0.179,0.343,67.015,4,psych-rock
12845,56htcPzeEr0wdHHxs6H9Y5,JW,Feel The Bass,Feel The Bass,19,259000,False,0.72,0.906,1,-7.319,1,0.0928,0.00648,0.000121,0.347,0.669,130.001,4,cantopop
45749,1fTEzwWiH6F3iGKjITAmtk,George Dalaras;Christos Mastoras,Ta Mousika Genethlia – Duets (Live),I Eleftheri Ki Orei / An Iparhi Logos - Live,22,367053,False,0.59,0.771,4,-7.814,0,0.0571,0.344,1.05e-06,0.698,0.3,98.078,4,guitar
7974,3SPNE0swpYB1NC2N0abXa5,Balsam Range,Papertown,Better Days,19,222320,False,0.511,0.416,9,-9.509,1,0.03,0.834,0.0263,0.149,0.397,82.017,4,bluegrass
98503,6P316E7tFylzpVrDrXVF9s,Judy Kuhn,Pocahontas,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",60,147706,False,0.308,0.19,0,-16.835,1,0.0421,0.919,1.21e-05,0.18,0.253,94.762,4,show-tunes
11911,50IsRhksHs6Uic61RaGoed,Peppa Pig,Look In A Book,Look In A Book,43,170705,False,0.866,0.757,2,-6.124,1,0.0562,0.486,0.0,0.0528,0.919,125.002,4,british
19093,4RttQSlgO2ijW0wQNLz4GM,Cody Johnson;Clara Johnson;Brandi Johnson;Cori Johnson,Happy Country Christmas,Silent Night,0,218826,False,0.442,0.131,7,-10.49,1,0.028,0.687,0.0,0.127,0.277,76.991,3,country
22623,6KOD8XlwpJYM6jQJq6uPoj,Brujeria,Raza Odiada,Primer Meco,22,75066,False,0.424,0.928,7,-7.876,1,0.177,0.00148,0.00019,0.514,0.337,125.811,4,death-metal
41319,3r1wBi6ItwkfEFTmNLJKMC,Lani Mo;Näääk;Nimo,T(r)aktkänsla,Den där gärin,27,182520,False,0.668,0.514,6,-6.936,0,0.359,0.281,0.0,0.13,0.674,126.913,5,goth
79571,5utxu2AYfXzn3uHYrG29YF,Smyang Piano,"Piano Collection, Vol. 4",134340,38,171630,False,0.467,0.0918,9,-27.194,1,0.0389,0.994,0.946,0.0955,0.377,110.455,4,piano
85313,5fbQCQt91LsVgXusFS0CCD,Joy Division,Unknown Pleasures (Collector's Edition),Disorder - 2007 Remaster,69,209039,False,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,4,punk-rock
66375,0eH5Dws83TLClSm9hDDhwq,Pj Panda;ML3V LLC,Pj Panda's New Nursery Rhymes Collection,Mary Had a Lil' lamb (Trap Remix),13,119500,False,0.916,0.573,1,-6.987,1,0.1,0.0109,0.0,0.305,0.178,130.061,4,kids
86226,1QCvMF4Hq88nA36Rek7y05,PXNDX,Bonanza,La reina de Uxmal,46,219733,False,0.529,0.616,1,-4.439,1,0.0263,0.415,0.0,0.0922,0.294,113.181,4,punk
32494,0yhv5sM5C0OoeBvVZnGqWy,Miranda!,Souvenir,Casi Feliz,38,165022,False,0.779,0.377,9,-8.139,1,0.036,0.0493,0.000259,0.114,0.789,120.996,3,electronic
44062,7kxfWvj6u9oWQ5C36kMtGb,Alter Bridge,Blackbird,Watch Over You,60,259133,False,0.276,0.658,7,-5.418,1,0.0329,0.0836,0.000553,0.161,0.16,172.326,4,grunge
90980,0hwn115SSdnVqoom1qggQF,Los Teen Tops,La Plaga,El Rock de la Carcel,28,139624,False,0.628,0.476,2,-8.174,1,0.0512,0.665,0.00273,0.0576,0.645,90.314,4,rock-n-roll
13038,2VdbUexGbyGisJT0gN3nA7,Virgo Four;Caribou,Balance 020 (Mixed By Deetron) [Un-Mixed Version],It's a Crime - Caribou Remix,18,496083,False,0.85,0.608,3,-10.493,0,0.0537,0.00296,0.848,0.135,0.651,125.192,4,chicago-house
58458,72Q66d8akZekf6AQH414nc,Area 11,SINGLARITY,ØCULIST,24,231891,False,0.527,0.812,5,-3.228,0,0.0359,0.0018,8.67e-06,0.0941,0.287,124.965,4,industrial
70401,4vBoopG4WzohMju1GUmwoi,LaLa Hsu,徐佳瑩LaLa首張創作專輯,失落沙洲,55,299346,False,0.422,0.366,7,-7.181,1,0.0333,0.728,0.0,0.112,0.224,80.197,4,mandopop
96575,6RmdC1aWYcv7Ve3V570txT,Art Popular,O Canto da Razão,Utopia,38,256757,False,0.553,0.687,7,-6.035,1,0.0409,0.192,0.0,0.38,0.719,168.47,4,samba
23946,4Duyg2MpEmHSLqxTvvgQ26,The Godfathers Of Deep House SA,The 4th Commandment 2020 Chapter 30,This Shit Again - Nostalgic Mix,26,410373,False,0.776,0.376,9,-14.143,0,0.073,0.014,0.917,0.111,0.467,118.009,4,deep-house
14806,34nA4AAa87YtoiRpEAujP7,WowKidz,50 Top Hindi Nursery Rhymes,Laal Tamatar,18,53916,False,0.75,0.507,8,-6.886,1,0.548,0.669,0.0,0.059,0.644,180.039,4,children
99326,4rH57RWRqo2PrKwYGagrB2,Sheryl Crow,Los Clásicos del Pop 90s,If It Makes You Happy,1,325373,False,0.53,0.753,7,-5.146,1,0.0286,0.0463,0.000109,0.105,0.306,95.398,4,singer-songwriter
25217,5SldOuztcMLkVUP4EUvULx,Mark Knight;Armand Van Helden,Toolroom Amsterdam 2022,The Music Began To Play,5,145984,False,0.738,0.936,4,-3.451,0,0.219,0.00151,0.707,0.617,0.27,127.022,4,disco
74862,11ITcUcxkIc9GLUWtLsReD,As Baías,Mulher,Uma Canção Pra Você (Jaqueta Amarela),40,316108,False,0.508,0.519,2,-7.159,1,0.0665,0.298,0.0,0.0851,0.387,187.324,3,mpb
71187,1nQYbtP8RwXxA7DwW6Kn38,Rob Zombie,Twisted Halloween Hits,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal
65243,3p4vXmvE970zZSZUF0GUnT,Vijay Antony;Sangeetha Rajeshwaran,Dishyum (Original Background Score),Dailamo Dailamo,56,267666,False,0.814,0.663,6,-7.802,0,0.0565,0.121,0.0,0.587,0.815,125.03,4,k-pop
11213,2xwiFAUJeS3K0QJtXRr6dd,David Arnold;Michael Price,Sherlock (Soundtrack from the TV series),The Game is On,43,220826,False,0.471,0.302,0,-19.293,1,0.0337,0.071,0.755,0.113,0.0366,119.916,4,british
52627,14GaVIRp1wNWsr93DcKFIC,George Jones,Mr. Country and Western,Your Tender Years,12,142759,False,0.478,0.235,2,-13.106,1,0.0278,0.917,0.264,0.0836,0.382,93.226,3,honky-tonk
52688,1aDEvcVmHXw37fsnOL1RE9,Hank Williams,The Complete Hank Williams,Little Paper Boy,11,181866,False,0.505,0.267,7,-11.234,1,0.0364,0.927,1.88e-06,0.151,0.368,135.627,3,honky-tonk
37823,4NHyYN4FiMFP594Ygf8Qik,BIN;WillsBife,Freestyle pra Faixa Rosa,Freestyle pra Faixa Rosa,45,135813,True,0.813,0.411,9,-9.125,1,0.601,0.107,0.0,0.054,0.809,128.945,4,funk
11245,3y6h0VvSiZREDgu3hf4mTk,John Rutter;Bryn Terfel;Côrdydd;Sioned James;Welsh National Opera Orchestra;Tecwyn Evans,Classical Christmas,Shepherd's Pipe Carol (Adapted by Chris Hazell),0,177794,False,0.443,0.208,5,-19.566,1,0.0399,0.969,0.332,0.0629,0.636,129.926,3,british
60171,7c6UvYQpPAuC8SX67HN0DG,Chronic Law;ATTOMATIC RECORDS;HEMTON MUSIC,1law,LIF UP,26,160078,False,0.767,0.503,4,-9.66,0,0.322,0.175,0.000137,0.473,0.365,98.11,4,j-dance
24362,0aquHfDhQQMP6elOIFMAeo,Kevin Saunderson;e-Dancer,Heavenly Revisited Album,The Human Bond,9,203552,False,0.718,0.952,1,-6.213,1,0.0593,0.0571,0.882,0.0708,0.891,125.008,4,detroit-techno
41863,6Wn8BwQncaR094330pLbq9,Slim Cessna's Auto Club,Buried Behind The Barn,Cranston,21,196293,False,0.597,0.755,7,-6.672,0,0.0365,0.415,8.58e-06,0.0884,0.755,139.004,4,goth
65425,3AgMOlgdrG9RJXDWifcjVd,BLACKPINK;Cardi B,THE ALBUM,Bet You Wanna (Feat. Cardi B),64,159168,False,0.541,0.688,7,-5.184,1,0.198,0.00479,0.0,0.0733,0.649,109.843,4,k-pop
94324,4jcKT1nPKLuWmHeDp39EUB,Mezsiah,Novacane,Novacane,39,180144,False,0.649,0.559,10,-7.411,0,0.052,0.351,0.0,0.112,0.506,160.098,4,sad
96938,73AmcpOZrloKKZOpY3fZqY,Akatu;Grupo Revelação,Encontro de Gerações,Mulher Traída,36,133584,False,0.698,0.695,7,-7.319,0,0.0943,0.513,0.0,0.514,0.888,101.961,4,samba
22633,0QCw5k0kJA7fN196O53VcW,Gideon,Calloused,Savage,23,166253,False,0.532,0.998,3,-2.17,0,0.132,0.00155,0.0,0.228,0.373,111.709,4,death-metal
89697,2XViKl7h7ykYuQrqnEOI4o,Joey Montana;Sebastian Yatra,Reggeaton Imperdible,Suena El Dembow,2,195760,False,0.69,0.858,0,-4.431,1,0.0529,0.189,0.0,0.113,0.755,91.884,4,reggaeton
17278,0AkxZb3XkSOdLghm6EB7p2,Lucille Croft;Bad/Love;TMRRW,Kill The Machine (feat. Bad/Love),Kill The Machine (feat. Bad/Love),44,195720,False,0.446,0.983,2,-5.684,1,0.232,0.00209,0.0158,0.605,0.449,177.072,4,club
62704,5rf92DCtbJvUj39BifS6lT,FAKY,four,four,29,214320,False,0.492,0.598,10,-4.474,1,0.033,0.366,0.0,0.323,0.469,77.422,4,j-pop
94925,2sHcAZQ1PxE5AqCzdrvQxu,Khantrast,Clear Skies,Clear Skies,52,181413,False,0.597,0.7,5,-9.284,0,0.0615,0.242,0.0,0.101,0.478,160.432,4,sad
13980,21IqnW7kNxeKv4dErtiYFZ,Mr. Fingers,Sun:Set 2,What About This Love,6,390213,False,0.662,0.828,3,-7.288,0,0.0352,0.0494,0.0,0.0571,0.802,112.957,4,chicago-house
16540,6LJiB44QjzgCBDWv3ynFFk,Hania Rani;Dobrawa Czocher,Classical Christmas,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher),0,256644,False,0.296,0.168,7,-21.006,0,0.0349,0.782,0.934,0.136,0.074,73.466,3,classical
68353,3k3NWokhRRkEPhCzPmV8TW,Bad Bunny;Bomba Estéreo,Un Verano Sin Ti,Ojitos Lindos,95,258298,False,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4,latino
60544,4NRTf9CDOd5hLuh8fbISyl,Elephant Man,Dance & Sweep! - Adventures Of The Energy God,Let Me Be The Man,21,221413,True,0.54,0.803,8,-4.09,1,0.256,0.0715,0.0,0.129,0.805,169.845,4,j-dance
62884,6O4bcP0E4z0nq5WxLN8ski,UNISON SQUARE GARDEN,Populus Populus,場違いハミングバード,36,288933,False,0.523,0.934,2,-2.362,0,0.104,0.0238,0.0,0.207,0.726,145.947,4,j-pop
35429,5dutOOwYJB2O1e65QiSiuA,Léo Magalhães;Eduardo Costa,10 Anos Ao Vivo Em Goiânia,Aí o Homem Chora - Ao Vivo,43,194952,False,0.558,0.886,5,-3.343,1,0.052,0.0771,0.0,0.902,0.545,142.153,4,forro
109272,1CgZ0pKxdBB9trUYULmKSs,Marc Romboy;Stephan Bodzin;ARTBAT;Shall Ocin,Atlas (Shall Ocin & Artbat Remix),Atlas - Shall Ocin & Artbat Remix,49,380952,False,0.678,0.791,1,-10.185,0,0.0437,0.00273,0.879,0.0728,0.157,125.985,4,techno
49235,434nUzm92bqplcfm79m1zh,Ezitsuj,Ezitsuj & Tameru - Run with me (Tonight),Trollzitsuj - Snigelz Magazin - Bonus Track,26,286400,False,0.517,0.929,7,-4.509,0,0.0558,0.00375,0.0598,0.251,0.331,149.991,4,hardstyle
69540,6X4OcPBYwrT4SVcQ6uwJod,Gersson Edinbaro,Neerae 6,Chinna Manushanukkulla,26,381700,False,0.59,0.727,7,-8.396,1,0.326,0.0966,1.18e-05,0.114,0.756,184.483,3,malay
102853,7xLfz26gfcOPIe93h6Lxa6,Nikhil Swaroop,Nayab,Nayab,32,253344,False,0.601,0.128,8,-14.431,1,0.0429,0.902,0.000129,0.099,0.388,142.761,3,songwriter
103424,6jBjT54uoj1ortBRNOKXaj,Pink Sweat$;Rahmania Astrini,I Feel Good (Asia Edition),I Feel Good (feat. Rahmania Astrini),40,135849,False,0.761,0.745,11,-4.651,1,0.0457,0.12,1.1e-05,0.0551,0.7,106.02,4,soul
19971,6dHDRVGS5ebUVo9Yrr7XJ5,Avery Anna,New Country Hits,Narcissist,0,154026,False,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4,country
100062,02rL5rMK7s4LQ6BAjNF5iv,Los Fabulosos Cadillacs,Los Fabulosos Cadillacs - Vol. V,Radio Kriminal - Remasterizado 2008,45,278720,False,0.791,0.701,2,-7.843,1,0.0678,0.0226,0.278,0.546,0.251,100.635,4,ska
20959,6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You,If I Can't Have You,73,190800,False,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,4,dance
33392,4eg52kepdXGYpsfKzGNqL9,PXNDX,Bonanza,Bella en mi cabeza para siempre,41,260440,False,0.419,0.899,11,-3.405,1,0.0499,0.00403,0.0,0.114,0.465,149.009,4,emo
84492,1oaxLPhFGVTs5VR3ogs6j8,Rana Alagöz;Selçuk Alagöz,Biz Sizin Şarkılarınızla Büyüdük,Dibi Dibi Da,33,179840,False,0.579,0.644,1,-8.16,1,0.0287,0.356,0.0,0.39,0.883,106.637,3,psych-rock
75585,6TDQWNoeHDx6c7aMLPMR7n,Brad Jacobsen,Pastorale: Solo Piano Hymns,Sweet Hour of Prayer / Did You Think to Pray?,23,263133,False,0.34,0.086,3,-17.004,1,0.0545,0.991,0.947,0.158,0.265,88.918,1,new-age
9223,098WwIoAtjDQwcpuEHAlrr,Criolo,Sobre Viver,Pretos Ganhando Dinheiro Incomoda Demais,48,198920,False,0.637,0.715,0,-7.032,0,0.074,0.0518,4.65e-05,0.122,0.347,109.859,4,brazil
4635,5ZWbnDBQ07zjDIBDSB9eAV,Little Symphony,Serenity,Meander,27,91428,False,0.107,0.117,0,-23.472,1,0.0531,0.704,0.835,0.118,0.232,174.17,3,ambient
3479,4haXv9IJwOlJJsT6FNJPYk,Jimmy Eat World,Обратно в клас - rock,The Middle,0,166040,False,0.644,0.848,2,-5.385,1,0.0529,0.0358,0.0,0.0676,0.928,162.151,4,alternative
58107,4aFC7Mes7CW5vHcb8ZApAx,Rammstein,"Reise, Reise",Ohne dich,63,271173,False,0.424,0.59,2,-5.531,0,0.0294,0.00389,0.000432,0.114,0.204,136.033,4,industrial
15139,7wMLXhblVgMD1dKG4T0QQI,fenekot,Slowed + Reverb,Payphone (Slowed + Reverb),55,123343,True,0.507,0.306,8,-14.906,1,0.0583,0.94,0.631,0.11,0.124,88.106,4,chill
80154,2qgXrzJsry4KgYoJCpuaul,The Local Train,Aalas Ka Pedh,Choo Lo,67,233630,False,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,pop-film
47577,6xokpeOZkBhvtlFAdsiIt8,Pitty,Matriz,Motor,38,230089,False,0.335,0.559,4,-5.554,1,0.0283,0.202,0.011,0.114,0.123,59.704,4,hard-rock
54382,3k6hDQXDBlYGLgcIBcdeOK,OSAMU SATO;Ryuichi Sakamoto,ALL THINGS MUST BE EQUAL (TYO EDITION),RETROCOGNITION2017,12,289306,False,0.6,0.773,7,-8.322,1,0.0307,0.0897,0.612,0.149,0.66,106.017,4,idm
36076,7FE0ThVWVTIHYKv14xlMVr,Indila,Mini World,S.O.S,60,272760,False,0.531,0.587,6,-6.995,1,0.0328,0.271,0.0,0.228,0.208,93.023,4,french
75740,3JBxa7RgpzPuY2Tsp8OH9F,Clannad,Banba,Banba Oir - Remastered,22,206746,False,0.458,0.623,10,-13.421,0,0.0295,0.596,0.111,0.115,0.615,160.308,4,new-age
26408,4nBcd7SRLMULjE5nCWo81f,Andy Tallent,Unconditional,Unconditional,22,172173,False,0.235,0.0152,0,-27.001,1,0.0565,0.996,0.928,0.0987,0.202,66.724,4,disney
52474,4VAVSZSWgIPd8H2yuc2v1N,Railbenders,Showdown,Drinkin' Buddies,13,204893,False,0.693,0.692,7,-6.622,1,0.0321,0.206,0.0,0.269,0.484,120.006,4,honky-tonk
99287,1yCs1b8JQCzyVgpsQCY4Sj,Tom Petty,Rock & Halloween,Zombie Zoo,1,178506,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,4,singer-songwriter
77013,3IoDodkm15b3Gp9v5JOGEO,Anitta;Chencho Corleone,Trending Pop,Gata,0,206277,False,0.518,0.799,8,-4.316,1,0.123,0.0146,0.000189,0.787,0.882,92.02,4,pagode
89328,5XnDEUn0QHWdr2bMJGIL1d,Wisin & Yandel;Chris Brown;T-Pain,Homecoming Latin Party,Algo Me Gusta De Ti,0,274946,False,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,reggaeton
63368,5pZVsZ8TOGly1KnYFmZ61B,Reol,No title-,No title,57,243903,False,0.502,0.874,1,-5.981,0,0.0677,0.0933,0.000173,0.0638,0.884,199.751,4,j-rock
82187,2DmEfGC4Ae3rGKB6mE1bcF,Teenage Bottlerocket,Total,Stupid Games,30,147680,False,0.484,0.983,7,-4.358,1,0.142,0.00107,0.0,0.275,0.383,95.488,4,power-pop
97237,3RQVqkmCFGUe3HLewCliN1,Matogrosso & Mathias;Zé Neto & Cristiano,Conversando Com o Abajur,Conversando Com o Abajur,49,183737,False,0.698,0.666,10,-4.511,1,0.033,0.575,0.0,0.0902,0.714,114.872,4,sertanejo
65290,79EUmflIk7DJaunxnWhK32,Yuvan Shankar Raja;K. J. Yesudas,Music Special,"Aarariraro(From ""Raam"")",55,286000,False,0.764,0.398,5,-11.501,0,0.0457,0.303,0.00145,0.0986,0.507,135.0,4,k-pop
13851,3yilgLESv6zoBnGPsRM7Qh,Marshall Jefferson;George Smeddles;Paris Brightledge,It’s Alright,It’s Alright,40,210181,False,0.833,0.928,9,-5.17,0,0.0583,0.0308,0.0974,0.109,0.912,125.997,4,chicago-house
8835,4WYBgQYaYEY2LcYYLXX8pM,El Cruce,A Mi País,La Chinita y Yo,33,198680,False,0.392,0.873,0,-3.209,1,0.0474,0.225,0.0,0.135,0.828,90.113,4,blues
93605,43qJQmgugtWwdl3OnGemZ7,Галина Романова (Лёля Белая) и группа Первомайка,Последний луч заката. Народные романсы,Только раз,0,258298,False,0.332,0.125,7,-17.921,0,0.037,0.871,0.000819,0.101,0.123,109.684,3,romance
34556,2odjgKK81rxzEDpxPQ968z,Piyush Mishra,Baarish Ka Bandhan,Baarish Ka Bandhan,35,65200,False,0.544,0.45,8,-7.253,1,0.893,0.799,0.0,0.151,0.585,186.231,5,folk
62124,7qOsSOpiL3R8RKyiBtIYNQ,BUMP OF CHICKEN,SOUVENIR,SOUVENIR,74,264126,False,0.622,0.94,2,-4.997,1,0.0413,0.0094,6.48e-06,0.0957,0.96,158.056,4,j-pop
46459,1B25hjZsKY4Ad5hB1c7oqc,Micado,Happy Hardcore Top 100,It's Gonna Be A Fine Night Tonight - Mix Cut,19,139360,False,0.435,0.95,7,-9.107,1,0.107,0.0567,0.151,0.31,0.235,173.158,4,happy
102678,1I2zZtHCrBkoTgfwxnNKZ9,BLÜ EYES,you'd never know,you'd never know,65,185321,False,0.626,0.43,8,-9.704,1,0.0741,0.149,1.01e-05,0.194,0.174,149.859,4,songwriter
